t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,axis0_raw,axis1_raw,theta_cmd,s_cmd,task_scale,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
56.93,74.307,0,-0.08,0,0,2846,0,0,0,-0.08,1,0.004992857432,-0.08003431198,-0.416286286,0.01098563933,0.01501952836,0.02076908692,0.001781086405,0.001481619831,0.1116554737,-0.1454022676,0.1116554737,-0.1454022676,0,0.01669436047,0.01858805291,0.008452744833,0.3174637029,0.052502,0.002919233399,0.001007893403,0.0003348201629,0.004050381411,0.004221501254,ok,4,1,1.407303214,1.601857774,-1.420438784,1.568945908,0.08501263902,0.01763760433,0.130435473,-1.367010489,1.618284218,1.291857133,1.486793905,-0.02177932831,0.06581217304,-0.5514463956,1.40646011,1.598683137,-1.420086286,1.569585204,0.08390020254,0.01770549225,0.1316938498,-1.366969097,1.617474055,1.289163887,1.486247301,-0.0195312403,0.06561227272,-0.553905553
56.94,74.317,0,-0.08,0,0,2847,0,0,0,-0.08,1,-0.001261388756,-0.07983907331,-0.2068123479,-0.0188794779,0.01635483266,0.0192747719,0.0007857078726,0.0007238108931,-0.2597078979,-0.195063889,-0.2597078979,-0.195063889,0,0.01245921419,0.01634881357,0.008471169184,0.4352997782,0.024878,0.001424842157,0.0006270342966,0.0008625873167,0.002155112671,0.00190191357,ok,4,1,1.406544014,1.598656597,-1.421354142,1.570035382,0.08411766627,0.01786287284,0.1318131498,-1.366875985,1.618898897,1.288812,1.485929875,-0.02007436896,0.0654368693,-0.5529283106,1.407007542,1.602341141,-1.424323201,1.569585204,0.08752833578,0.01806958645,0.127460152,-1.366459682,1.615722286,1.286928881,1.486247301,-0.01766051664,0.0655732387,-0.5560059197
56.95,74.327,0,-0.08,0,0,2847,0,0,0,-0.08,1,-0.005064218716,-0.07998946636,0.5118421905,-0.02214936325,0.01383522188,0.01742375269,0.001919392773,0.001480584118,-0.20772551,-0.2801583707,-0.20772551,-0.2801583707,0,0.01071933923,0.01322137713,0.008478967082,0.4610671289,0.034621,0.003106933175,0.00138678028,0.0002044262027,0.004622959341,0.004166503975,ok,4,1,1.406221057,1.599234207,-1.424827177,1.570224554,0.08655772546,0.01813740811,0.1286875811,-1.367224757,1.617441102,1.287661055,1.485630769,-0.0180325515,0.06542198909,-0.5555394537,1.407227725,1.603844879,-1.426063625,1.569585204,0.08901861776,0.01822390683,0.1257209828,-1.365741999,1.613277772,1.283806519,1.486247301,-0.01504793892,0.06552504881,-0.5589391898
56.96,74.337,0,-0.08,0,0,2848,0,0,0,-0.08,1,-0.001903567896,-0.08001572492,0.8440000113,-0.01868129357,0.01164878636,0.0143079285,0.0005652964625,0.0006095519867,0.1459146291,0.3124446571,0.1459146291,0.3124446571,0,0.0138375058,0.01899459835,0.008464991856,0.4697355457,0.046212,0.001313421166,0.0002327038942,0.0001019669522,0.001231421906,0.001691964941,ok,4,1,1.40673534,1.602601323,-1.424750203,1.569621182,0.08852126932,0.01813473104,0.1259071103,-1.366282933,1.614201915,1.284872308,1.486188308,-0.01583345271,0.06559308892,-0.558125379,1.406833118,1.601149912,-1.422944476,1.569585204,0.08634776638,0.01794733716,0.1288378846,-1.367061584,1.617792097,1.289569664,1.486247301,-0.01987087982,0.06561935955,-0.5535242206
56.97,74.347,0,-0.08,0,0,2848,0,0,0,-0.08,1,0.008574207979,-0.08025772951,-0.4275065606,0.03435090937,0.01279238091,0.01735093773,0.003337168607,0.002818632681,0.4869781435,0.2061842382,0.4869781435,0.2061842382,0,0.02009705307,0.0204437013,0.008438369153,0.816882239,0.03683,0.003388203459,0.001412784009,0.001788184599,0.00822282294,0.008516266603,ok,4,1,1.407581048,1.603914766,-1.421952169,1.568124725,0.08684692208,0.01753220502,0.1278299257,-1.366589728,1.614403894,1.290364361,1.487279539,-0.01890879627,0.06601653368,-0.5554175098,1.406011483,1.595745944,-1.416681839,1.569585204,0.08098479686,0.01742181993,0.135095585,-1.367391247,1.618925738,1.291016027,1.486247301,-0.02108150127,0.06564462005,-0.5521649877
56.98,74.357,0,-0.08,0,0,2849,0,0,0,-0.08,1,0.005541060713,-0.07995634555,-1.157800444,0.02131546009,0.01791548618,0.01932566363,0.001892079248,0.001628822225,-0.1889892668,-0.002459299285,-0.1889892668,-0.002459299285,0,0.01508064718,0.01928877414,0.008459562441,0.4261295151,0.04297,0.003767436736,0.001078653602,0.0001422329846,0.004362953182,0.004291666823,ok,4,1,1.407106211,1.599513381,-1.417439536,1.569108542,0.08252346763,0.01749639912,0.1334232434,-1.366413088,1.617207872,1.289838927,1.486768019,-0.02078568356,0.06571800104,-0.5522813257,1.40667287,1.600076089,-1.421700832,1.569585204,0.08528282197,0.01784002271,0.1300805905,-1.367128507,1.618022233,1.289863283,1.486247301,-0.02011664257,0.06562448757,-0.5532482889
56.99,74.367,0,-0.08,0,0,2849,0,0,0,-0.08,1,-0.007193758235,-0.07988634352,-0.1944988719,-0.007060640259,0.01619032477,0.01978596437,0.003153924003,0.002270468493,-0.008722937666,0.2558729351,-0.008722937666,0.2558729351,0,0.0160594807,0.02362405839,0.00845542707,0.5333173902,0.040628,0.003107640456,0.002416610592,0.001057213216,0.00871270729,0.006811701589,ok,4,1,1.406053823,1.596968448,-1.424117368,1.570932287,0.08431938615,0.01817387834,0.1320997167,-1.367487197,1.619939009,1.288855238,1.485159779,-0.01999220428,0.0652046377,-0.5527632653,1.406543816,1.599231163,-1.420721493,1.569585204,0.08444416354,0.01775842029,0.1310591486,-1.368099847,1.621418678,1.294188412,1.486247301,-0.02373872685,0.06571533354,-0.5491814901
57,74.377,0,-0.08,0,0,2850,0,0,0,-0.08,1,-0.001288908478,-0.08012598547,0.001486185499,0.01406038608,0.0164198695,0.02272115763,0.0004765390602,0.0007765678063,0.1562196612,-0.127056703,0.1562196612,-0.127056703,0,0.01876316442,0.02081530709,0.00844400456,0.3519535328,0.052829,0.001576910959,0.0001194440717,0.0007842101009,0.001182854953,0.001832273753,ok,4,1,1.40603205,1.597804734,-1.420003373,1.569321225,0.08453170768,0.01769901813,0.1302425363,-1.368495972,1.620342579,1.294200285,1.4863368,-0.02274530862,0.06580156008,-0.550758401,1.406187349,1.596897352,-1.418016415,1.569585204,0.08212766429,0.01753302224,0.1337620716,-1.367474163,1.619216984,1.291386717,1.486247301,-0.02139198012,0.0656527595,-0.5518163869
57.01,74.387,0,-0.08,0,0,2850,0,0,0,-0.08,1,-0.002453783179,-0.07983218294,0.1455922125,-0.00753687428,0.0179910239,0.02123394969,0.001414159136,0.001088494215,0.2506823838,0.06169056147,0.2506823838,0.06169056147,0,0.02175125966,0.02215930812,0.008431709026,0.4780298291,0.021451,0.002202420312,0.001057917541,0.0009258481319,0.003913229632,0.003686587131,ok,4,1,1.406274024,1.599099772,-1.417698926,1.569860169,0.08281739319,0.01769493271,0.1329927185,-1.367380213,1.619902107,1.290479806,1.486150198,-0.02193784402,0.0655806197,-0.5506823304,1.405786615,1.594319474,-1.415026471,1.569585204,0.079567233,0.01729073201,0.1367494223,-1.367773556,1.620270505,1.292727342,1.486247301,-0.02251490973,0.06568270148,-0.5505555761
57.02,74.397,0,-0.08,0,0,2851,0,0,0,-0.08,1,0.001666168129,-0.08000658,-0.1227066471,-0.01230150445,0.02056480921,0.02193988149,0.0005229996272,0.0006644992211,-0.1441944391,-0.07958894968,-0.1441944391,-0.07958894968,0,0.01840189263,0.02074604724,0.008445530859,0.2794976556,0.021303,0.001881656884,0.0001393836576,5.582683129e-05,0.0007724351323,0.002238502807,ok,4,1,1.406236048,1.596201131,-1.416170178,1.569357472,0.0802959624,0.01728215226,0.136195878,-1.36752722,1.620393183,1.292760297,1.486361669,-0.02228049778,0.06565214357,-0.5510165351,1.406234981,1.597209201,-1.418377873,1.569585204,0.08243719969,0.0175631404,0.1334009015,-1.367458734,1.619162693,1.291317631,1.486247301,-0.02133411265,0.06565121651,-0.5518813597
57.03,74.407,0,-0.08,0,0,2851,0,0,0,-0.08,1,-0.001647534242,-0.08005633114,0.1032133744,-0.002335081347,0.0192111434,0.02110860178,0.0009269870842,0.0006044261847,-0.268419981,0.008406841196,-0.268419981,0.008406841196,0,0.01518484369,0.0212347044,0.008459122232,0.510400586,0.053157,0.00232705977,0.001253285818,9.10655101e-05,0.002265411889,0.001698734942,ok,4,1,1.406037177,1.594882141,-1.419128761,1.569842471,0.08188402548,0.01760410105,0.1343169338,-1.36767038,1.619522796,1.291491338,1.486042016,-0.02155260291,0.06561378737,-0.5515291955,1.406659132,1.599986147,-1.421596581,1.569585204,0.08519354705,0.01783133616,0.1301847577,-1.367567589,1.619545736,1.291805061,1.486247301,-0.0217423918,0.06566210293,-0.5514229492
57.04,74.417,0,-0.08,0,0,2852,0,0,0,-0.08,1,-0.001352842898,-0.0800714361,0.3115360347,0.01037949813,0.01643353085,0.02124066588,0.0004776954295,0.0005477659255,-0.1327060014,-0.08585714549,-0.1327060014,-0.08585714549,0,0.01444294083,0.0199528087,0.008462278373,0.2904666709,0.043736,0.002264166973,0.0004256786011,0.0002560396047,0.0005002209368,0.001429820327,ok,4,1,1.406203648,1.59772198,-1.420746508,1.569645128,0.08437537097,0.01776529135,0.1308499514,-1.367835583,1.619345999,1.292014939,1.48614561,-0.02163341495,0.06569313005,-0.551565797,1.4067565,1.600626647,-1.42233885,1.569585204,0.08582918376,0.01789363734,0.1294430741,-1.367279572,1.61854171,1.290526062,1.486247301,-0.02067139576,0.0656360629,-0.5526254363
57.05,74.427,0,-0.08,0,0,2852,0,0,0,-0.08,1,-0.0003154840556,-0.07994529007,0.3146592516,-0.002528376388,0.01485657832,0.0202697641,0.0004559986125,0.00017108043,0.08655035496,0.1156035736,0.08655035496,0.1156035736,0,0.01615483365,0.0220038177,0.008455024223,0.1982987875,0.068532,0.001216177842,0.0006452624218,0.0001963088728,0.001285023846,0.000527292686,ok,4,1,1.406684665,1.600932064,-1.421122672,1.569543099,0.08552858347,0.01782994908,0.1296268332,-1.36732075,1.618911119,1.290589254,1.486279043,-0.02098124088,0.06566071217,-0.5522229108,1.406531244,1.599148855,-1.420626091,1.569585204,0.08436246574,0.017750471,0.1311544747,-1.367738918,1.620148621,1.292572242,1.486247301,-0.02238499555,0.06567923742,-0.550701442
57.06,74.437,0,-0.08,0,0,2853,0,0,0,-0.08,1,0.003226594957,-0.08001597065,-0.2121105162,0.009203267804,0.01556421724,0.02143075443,0.001197830371,0.001031101656,0.04557344317,0.1394786388,0.04557344317,0.1394786388,0,0.01624781889,0.02352293401,0.00845463138,0.2016939012,0.036547,0.001741258498,0.0008119587233,0.0003131076394,0.002816457755,0.003049361033,ok,4,1,1.406959763,1.600890113,-1.420141253,1.569096658,0.08469712311,0.01762582792,0.1307291183,-1.367487444,1.61932247,1.292449661,1.486532651,-0.02211896763,0.06573666887,-0.5512442459,1.406518984,1.59906859,-1.420533058,1.569585204,0.08428279657,0.01774271909,0.1312474338,-1.36807732,1.621339409,1.294087542,1.486247301,-0.02365423616,0.06571308067,-0.5492763551
57.07,74.447,0,-0.08,0,0,2853,0,0,0,-0.08,1,0.001093695452,-0.08000253824,-0.3884213697,0.01257163416,0.01603326289,0.02292477605,0.0003558826239,0.0003119332565,-0.2362964302,0.0530208908,-0.2362964302,0.0530208908,0,0.01248881644,0.02372008942,0.00847103651,0.3867162111,0.071353,0.0008033406548,0.0001619875829,0.0001214158956,0.0008445394378,0.0006865514383,ok,4,1,1.406736224,1.599358175,-1.420972916,1.569544137,0.08433199023,0.01775633533,0.1313569044,-1.367898943,1.620536069,1.293589951,1.486301595,-0.02327064109,0.06571715689,-0.5496458576,1.407003796,1.602315556,-1.42429359,1.569585204,0.08750298011,0.01806696084,0.1274897423,-1.368121239,1.621493953,1.294284202,1.486247301,-0.02381896197,0.06571747294,-0.5490914031
57.08,74.457,0,-0.08,0,0,2854,0,0,0,-0.08,1,-0.002308876568,-0.07999047565,0.1097021601,0.005479279866,0.01364690565,0.02364669073,0.0008727893514,0.0007904026318,-0.4379524589,-0.2185780555,-0.4379524589,-0.2185780555,0,0.007077618765,0.0203680199,0.008495652151,0.705016341,0.034215,0.002371927802,0.0007941502184,0.0003081912074,0.001712700028,0.002383235788,ok,4,1,1.406620529,1.599943628,-1.424071619,1.569900945,0.08680778201,0.01808054028,0.1284083529,-1.36813472,1.621686961,1.293758756,1.486046844,-0.02370630294,0.06564268996,-0.549082833,1.407681133,1.606993792,-1.429706221,1.569585204,0.09213749075,0.01855441589,0.1220809881,-1.36737403,1.618866532,1.290940489,1.486247301,-0.02101827489,0.06564330079,-0.5522359755
57.09,74.467,0,-0.08,0,0,2854,0,0,0,-0.08,1,-0.004946714668,-0.07988869037,0.8270170252,-0.01488440098,0.009019687324,0.02145933923,0.001751113341,0.001567550834,0.0627766028,0.3132638633,0.0627766028,0.3132638633,0,0.009961336366,0.02615829718,0.008482364355,0.5861425445,0.030461,0.002840893387,0.0005122669763,0.0008502841496,0.003948146944,0.004666970465,ok,4,1,1.406941353,1.604152898,-1.428437119,1.570269745,0.09088349936,0.01859062516,0.1235054791,-1.367751506,1.620836478,1.290854859,1.485698348,-0.02168029572,0.0654699255,-0.5511969604,1.407323651,1.604500005,-1.426821866,1.569585204,0.08966788166,0.01829113883,0.1249632873,-1.36866438,1.62340519,1.296716284,1.486247301,-0.02585611496,0.06577179193,-0.5468041142
57.1,74.477,0,-0.08,0,0,2855,0,0,0,-0.08,1,0.007484069668,-0.0802030766,-0.155788108,0.02592278872,0.009340045808,0.02464452357,0.003115391213,0.002548529329,0.09807040542,0.05245712772,0.09807040542,0.05245712772,0,0.01081110189,0.02543138049,0.008478555814,0.2979846171,0.025461,0.002645168474,0.001807070203,0.001510587051,0.008273781475,0.007984127405,ok,4,1,1.407883199,1.606745416,-1.424764586,1.568223058,0.09009039816,0.01790825465,0.1237660258,-1.368276019,1.620760021,1.297369133,1.487220983,-0.02488466196,0.06612108248,-0.5488254674,1.407216112,1.60376557,-1.425971833,1.569585204,0.08894001887,0.01821576782,0.1258127082,-1.36850245,1.622835382,1.295991194,1.486247301,-0.025248767,0.0657555975,-0.5474860366
57.11,74.487,0,-0.08,0,0,2855,0,0,0,-0.08,1,0.002181852576,-0.07990978828,-0.5553732672,0.0120532673,0.0101621932,0.02500919672,0.0006621153458,0.0007443137517,-0.08379635215,-0.1986180693,-0.08379635215,-0.1986180693,0,0.008905247918,0.02202992568,0.008487097609,0.3763120828,0.039302,0.001853305579,0.0004500980018,0.0004534917142,0.0008241774737,0.001697341753,ok,4,1,1.407801751,1.605618876,-1.426166423,1.56959857,0.0892453879,0.01827626417,0.1258715896,-1.367899873,1.622070947,1.294931087,1.486412854,-0.02536830229,0.06575287649,-0.5469138292,1.4074573,1.605412761,-1.427878287,1.569585204,0.09057246941,0.01838480992,0.1239076272,-1.367744734,1.620169086,1.292598284,1.486247301,-0.02240680909,0.06567981906,-0.5506769501
57.12,74.497,0,-0.08,0,0,2856,0,0,0,-0.08,1,-0.004209206215,-0.07980610657,0.2128075205,-0.02908154363,0.009531248503,0.02315203017,0.001706406821,0.001432023415,0.1210573092,0.06908518821,0.1210573092,0.06908518821,0,0.01134710814,0.02418830799,0.008476153502,0.2914104172,0.032327,0.002642998769,0.0007813944675,0.001289871474,0.004027966403,0.003941952811,ok,4,1,1.407143944,1.60386659,-1.428349762,1.570372543,0.09025714266,0.01858994874,0.1245197643,-1.367890054,1.622812085,1.292144449,1.48559371,-0.02305060433,0.0653914202,-0.549551412,1.40714828,1.603302311,-1.425435658,1.569585204,0.08848090515,0.01816822608,0.126348497,-1.368225541,1.621860975,1.294751244,1.486247301,-0.02421016442,0.06572790403,-0.5486521661
57.13,74.507,0,-0.08,0,0,2856,0,0,0,-0.08,1,0.001769354258,-0.08014512351,0.02054279716,-0.001423179235,0.01089283987,0.02390989528,0.000963236306,0.0009034647811,0.3035911024,-0.1405510306,0.3035911024,-0.1405510306,0,0.0154467064,0.02180162982,0.008458015916,0.5138199535,0.027554,0.001040149848,0.0006256228956,0.0008386196499,0.002775962933,0.003025323973,ok,4,1,1.407191435,1.603900726,-1.424914882,1.569084743,0.08894745297,0.01807543587,0.1253083472,-1.368400619,1.621289205,1.295669839,1.486513239,-0.02383594451,0.06583669641,-0.5496544849,1.406624607,1.599760108,-1.421334584,1.569585204,0.08496918472,0.01780950545,0.1304465467,-1.367693878,1.619990132,1.292370562,1.486247301,-0.02221606506,0.06567473303,-0.550891115
57.14,74.517,0,-0.08,0,0,2857,0,0,0,-0.08,1,0.001047156747,-0.0799430654,-0.2544949235,-0.006370778244,0.01409693137,0.02213803238,0.000586229786,0.0003732793209,0.3020215333,0.09743195772,0.3020215333,0.09743195772,0,0.01862725437,0.02359951174,0.008444578752,0.5174919734,0.050531,0.002429481159,0.0007973594365,0.00025036648,0.001225294904,0.0009181037715,ok,4,1,1.407042735,1.602189589,-1.421739701,1.569484548,0.0860210544,0.01790059809,0.1292734284,-1.367453007,1.61990763,1.292386553,1.486444479,-0.02279822768,0.06572163978,-0.5500353904,1.406205268,1.597014669,-1.418152395,1.569585204,0.08224411116,0.01754435266,0.1336261998,-1.368094379,1.621399436,1.294163927,1.486247301,-0.02371821782,0.06571478668,-0.5492045174
57.15,74.527,0,-0.08,0,0,2857,0,0,0,-0.08,1,0.00139138209,-0.0800792303,-0.4709935943,0.004105727701,0.01737905494,0.02319645714,0.0005220050271,0.0004646763876,-0.2318654209,-0.03482516855,-0.2318654209,-0.03482516855,0,0.01390107363,0.02267407962,0.008464706953,0.4017673746,0.066908,0.001635998909,0.0002346637673,0.0003262090011,0.001039135288,0.001514716357,ok,4,1,1.406538901,1.598370268,-1.419788394,1.569370674,0.08304996449,0.01756650044,0.1329191004,-1.367946487,1.6208137,1.294229689,1.486299456,-0.02338744494,0.0656896644,-0.5497104232,1.406825074,1.601094971,-1.422880888,1.569585204,0.08629331765,0.01794169893,0.1289014267,-1.367888227,1.620674018,1.29324082,1.486247301,-0.02294500774,0.06569416968,-0.5500726676
57.16,74.537,0,-0.08,0,0,2858,0,0,0,-0.08,1,-0.004544140378,-0.08003899733,0.1499910588,0.003895207656,0.01515438931,0.02298751329,0.001912428898,0.001541466489,-0.3433413208,0.09802974015,-0.3433413208,0.09802974015,0,0.01000426949,0.02445795939,0.008482171934,0.6721305432,0.058671,0.003353377834,0.001878105876,0.000151658298,0.004833603494,0.004656785093,ok,4,1,1.406272241,1.597741593,-1.424129133,1.57023218,0.0854174382,0.01806005302,0.1303831587,-1.368321537,1.621034696,1.293154836,1.48574314,-0.02295955592,0.06557569743,-0.5497806242,1.407318218,1.604462899,-1.42677892,1.569585204,0.08963110748,0.01828733083,0.125006203,-1.368285609,1.622072347,1.295020218,1.486247301,-0.02443546153,0.06573391139,-0.5483992054
57.17,74.547,0,-0.08,0,0,2858,0,0,0,-0.08,1,-0.002099578768,-0.08007917187,0.4485063573,0.01848961573,0.0115676924,0.02415311849,0.0006660781936,0.0007990605759,-0.1067434773,0.006488261279,-0.1067434773,0.006488261279,0,0.009966540245,0.02425044241,0.008482341031,0.2819650323,0.033634,0.002787041709,0.0005092544218,0.0003701748444,0.0007298983503,0.002140883559,ok,4,1,1.406710373,1.601675857,-1.425704943,1.569647537,0.08862424153,0.01819374329,0.1258457874,-1.368619244,1.621580768,1.295023158,1.486131702,-0.02401406831,0.06576693394,-0.5489680201,1.407322992,1.604495507,-1.426816661,1.569585204,0.0896634243,0.01829067727,0.1249684891,-1.368239382,1.621909681,1.294813223,1.486247301,-0.02426207851,0.06572928828,-0.5485938776
57.18,74.557,0,-0.08,0,0,2859,0,0,0,-0.08,1,0.0006929651453,-0.0799556648,0.3231659838,0.006727602964,0.01017967728,0.02414488224,0.0006664812522,0.00026764314,0.09848447144,0.3246565759,0.09848447144,0.3246565759,0,0.01165694435,0.02901473088,0.008474764855,0.504367957,0.046181,0.001503179211,0.001006807414,0.0001740374652,0.00181339048,0.0007062089259,ok,4,1,1.407416487,1.605446671,-1.425313481,1.569436743,0.08950405752,0.01821582624,0.124961221,-1.368065219,1.621829371,1.294520404,1.486386015,-0.0243036003,0.06577300661,-0.5485037468,1.40710907,1.603034526,-1.425125724,1.569585204,0.08821551636,0.01814074477,0.1266582076,-1.369289123,1.625647958,1.299564084,1.486247301,-0.02824279777,0.06584721234,-0.5441242781
57.19,74.567,0,-0.08,0,0,2859,0,0,0,-0.08,1,0.004139949341,-0.0800596934,-0.5555741897,0.02750456263,0.01094729902,0.02759475829,0.001492212375,0.001269687653,0.3649386466,0.1123771816,0.3649386466,0.1123771816,0,0.01642137872,0.02928041602,0.008453898125,0.6131416617,0.029507,0.002015664493,0.0007814940585,0.0005579665459,0.003330268967,0.003714763649,ok,4,1,1.407665717,1.60505019,-1.424816347,1.568979928,0.08856707618,0.0180033718,0.12634415,-1.368837471,1.623750758,1.298892591,1.486627768,-0.02738141377,0.06589907479,-0.5454402221,1.406496101,1.598918774,-1.420359409,1.569585204,0.08413409159,0.01772824993,0.1314209448,-1.369347125,1.625856599,1.299828952,1.486247301,-0.02846479092,0.06585433671,-0.5438750169
57.2,74.577,0,-0.08,0,0,2860,0,0,0,-0.08,1,0.001263483027,-0.07987786762,-0.6872059445,0.001767722009,0.0149798693,0.02877168472,0.0005751915494,0.0006562810129,-0.08135805279,-0.1905065328,-0.08135805279,-0.1905065328,0,0.01375949851,0.02591408673,0.008465341475,0.3337621589,0.031876,0.002252379176,0.0007634635031,0.0006656278828,0.00140871209,0.001627159591,ok,4,1,1.406997312,1.601171153,-1.420815528,1.569613749,0.08535455623,0.01791456948,0.1300003519,-1.368797298,1.625659014,1.298499054,1.48634345,-0.02836459503,0.06578293294,-0.5436955871,1.40684299,1.601217332,-1.423022507,1.569585204,0.08641458317,0.01795425611,0.128759909,-1.368609979,1.62321376,1.296472687,1.486247301,-0.02565207408,0.06576635135,-0.5470332087
57.21,74.587,0,-0.08,0,0,2860,0,0,0,-0.08,1,-0.006846942897,-0.07984625782,0.2094990603,-0.02737464523,0.01436652883,0.02705433208,0.00279294137,0.002164932404,-0.01723000221,-0.2940459847,-0.01723000221,-0.2940459847,0,0.01410807879,0.02264364231,0.008463779182,0.51870727,0.056219,0.002623471626,0.001414304535,0.001243224124,0.007494764816,0.006368968029,ok,4,1,1.406252243,1.599417788,-1.42458805,1.570713904,0.08599348699,0.01824784469,0.1298167564,-1.369002762,1.625837232,1.295941941,1.485334608,-0.02614162901,0.0654126797,-0.5459382375,1.406798877,1.600916061,-1.422673817,1.569585204,0.08611600831,0.01792333835,0.1291083479,-1.367881447,1.620650159,1.293210459,1.486247301,-0.02291957698,0.06569349159,-0.5501012209
57.22,74.597,0,-0.08,0,0,2861,0,0,0,-0.08,1,-0.003729411657,-0.07997648008,0.7588773786,-0.03303900565,0.01445622057,0.02395978251,0.001214956362,0.001071216475,0.1760662347,-0.09185592085,0.1760662347,-0.09185592085,0,0.01709721409,0.0225819437,0.008451042859,0.3369627407,0.028297,0.001903328743,0.0001657706285,0.000300035792,0.00261321836,0.002798306815,ok,4,1,1.406215296,1.599739952,-1.422479632,1.569888781,0.08615843357,0.01798769038,0.1287269626,-1.368505963,1.622553488,1.294149833,1.485935256,-0.02365842315,0.06563240346,-0.5493371565,1.406406996,1.598335395,-1.419683225,1.569585204,0.08355504008,0.01767190755,0.13209659,-1.367867703,1.620601796,1.293148915,1.486247301,-0.02286802703,0.06569211706,-0.5501591005
57.23,74.607,0,-0.08,0,0,2861,0,0,0,-0.08,1,0.003320672928,-0.08008231245,0.1722544008,-0.004530879352,0.01616783622,0.02267051767,0.001333209899,0.001120424403,0.375269711,0.1671635062,0.375269711,0.1671635062,0,0.02179688189,0.02517797026,0.008431528002,0.6024085797,0.023662,0.001968835231,0.0009207867445,0.0007809228294,0.003305084629,0.003317264954,ok,4,1,1.406802332,1.60030423,-1.419367658,1.568919926,0.08417507179,0.01752031251,0.1310923492,-1.367877528,1.619742836,1.294290134,1.486653526,-0.02307778863,0.06586497458,-0.5502183613,1.405780358,1.594280144,-1.414980814,1.569585204,0.07952813524,0.01728717186,0.1367950351,-1.368446,1.622636741,1.29573842,1.486247301,-0.02503703959,0.06574995197,-0.5477237614
57.24,74.617,0,-0.08,0,0,2862,0,0,0,-0.08,1,0.006097751117,-0.08011197682,-0.7531886081,0.01563624997,0.02003487436,0.02418208714,0.002151695608,0.001861061039,-0.1825496852,-0.1385618597,-0.1825496852,-0.1385618597,0,0.01729662908,0.02210365924,0.008450200371,0.3498206394,0.054629,0.00280985691,0.0005565830437,0.000878784345,0.005021782353,0.005336344402,ok,4,1,1.406716489,1.597090001,-1.4159855,1.56879672,0.08059629249,0.01719264125,0.1356122561,-1.367927897,1.620437795,1.295936027,1.486859251,-0.02459347891,0.06594657791,-0.548416525,1.406380704,1.598163261,-1.419483707,1.569585204,0.08338418257,0.01765528292,0.1322959489,-1.367761159,1.620226883,1.292671833,1.486247301,-0.0224684144,0.06568146172,-0.5506077804
57.25,74.627,0,-0.08,0,0,2862,0,0,0,-0.08,1,-0.005780509711,-0.07996300884,-0.04851457079,-0.009075510948,0.01832998025,0.02292815687,0.002548916231,0.001930472401,-0.2912505269,-0.1729924381,-0.2912505269,-0.1729924381,0,0.01396122234,0.0203332703,0.008464437374,0.5723863245,0.022369,0.002844137917,0.002130594653,0.0007818392366,0.007128650734,0.005934550703,ok,4,1,1.405841757,1.595319123,-1.421520477,1.57069697,0.08248005122,0.01792497264,0.1341037499,-1.368111006,1.621691619,1.29227545,1.485467362,-0.02284327893,0.06543199108,-0.5495655169,1.406817462,1.601042986,-1.42282072,1.569585204,0.08624179754,0.01793636396,0.128961551,-1.367366125,1.618839347,1.290905805,1.486247301,-0.0209892441,0.06564269504,-0.55226857
57.26,74.637,0,-0.08,0,0,2863,0,0,0,-0.08,1,-0.005086756541,-0.08002125008,0.8077827347,-0.0120559494,0.01552093289,0.02131146533,0.001644971736,0.001518291988,-0.0141459126,-0.1105262339,-0.0141459126,-0.1105262339,0,0.0153087442,0.01965357182,0.008458598778,0.2196571372,0.021443,0.003186123563,0.0007327280965,0.0002217996107,0.003362333884,0.004058756981,ok,4,1,1.405846258,1.597856862,-1.422134845,1.570068012,0.08538054643,0.01795317701,0.1296236482,-1.3680787,1.620504187,1.291567,1.485753328,-0.0213179597,0.06553749245,-0.5519641393,1.406642796,1.599879196,-1.421472617,1.569585204,0.08508738987,0.01782100695,0.1303086233,-1.367211497,1.618307616,1.290227391,1.486247301,-0.02042140483,0.06563084666,-0.5529061151
