t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7
1.746599999999999966e+02,8.197650453153475514e-01,-1.600000000000000033e-01,1.002256994486737662e+00,1.647329775527542006e+00,-8.733086513249528338e-01,7.427197792726869530e-01,-1.006507071264127084e+00,8.257089962894290647e-01,3.604125248174789298e-01,-1.051533154234254308e+00,1.553256329960875481e+00,1.375573834992808830e+00,1.304060638894396273e+00,-6.624444737262463745e-01,-6.210743762836685306e-02,-1.027277601896564724e-01
1.746800000000000068e+02,7.882371979605919954e-01,-1.574203354950234335e-01,1.014101487116922495e+00,1.624701111983896995e+00,-8.610019417657485130e-01,7.824511466351896649e-01,-9.667106271799518202e-01,8.067867062926610267e-01,3.985705989651499581e-01,-1.065850806418259689e+00,1.562523783361682517e+00,1.388027954191255242e+00,1.311866803147424543e+00,-6.481268209003495651e-01,-5.771069472697690911e-02,-1.115236250628102443e-01
1.747000000000000171e+02,7.590650016205824357e-01,-1.532157384674344702e-01,1.033558834225211776e+00,1.603841171032316160e+00,-8.604868919597369326e-01,8.315930598298097998e-01,-9.175521392764316442e-01,7.815647826788029162e-01,4.354143059234704682e-01,-1.083832873774333905e+00,1.567116422161177081e+00,1.393616268221087751e+00,1.328909297450170834e+00,-6.301447532693675857e-01,-5.978110439399748899e-02,-1.207076260916648408e-01
1.747199999999999989e+02,7.329550478036983563e-01,-1.487112983401366051e-01,1.054280623801241212e+00,1.586439369999047333e+00,-8.661294588533543504e-01,8.787132759251838898e-01,-8.704239030138720690e-01,7.548920453999236058e-01,4.650888057825530719e-01,-1.101672443408423074e+00,1.569058579569766687e+00,1.395140400601034170e+00,1.347793072714047247e+00,-6.112609779346900307e-01,-6.428629034050989399e-02,-1.303508567088536019e-01
1.747400000000000091e+02,7.105166567783791631e-01,-1.439466568261990875e-01,1.076438084577298282e+00,1.573047443871563811e+00,-8.777361785249964132e-01,9.234789961143865522e-01,-8.256538791895590146e-01,7.275178032583164978e-01,4.875030323235484131e-01,-1.118976265396794290e+00,1.567139207710412929e+00,1.391250182199491148e+00,1.368424882975959989e+00,-5.906291678403053913e-01,-7.192416073500224050e-02,-1.413279814229702058e-01
1.747599999999999909e+02,6.922480264596496680e-01,-1.389644578881586157e-01,1.100055141562848338e+00,1.564059943514513940e+00,-8.948141240291934695e-01,9.656203153640466885e-01,-7.835112308942041581e-01,7.002484030951376948e-01,5.028827113219678235e-01,-1.135430450944637792e+00,1.560896067762066686e+00,1.381756203545098982e+00,1.390680767578632571e+00,-5.683732836585102532e-01,-8.283809390607399514e-02,-1.538784277682746227e-01
1.747800000000000011e+02,6.785246944094940336e-01,-1.338097963834919413e-01,1.125013261071421189e+00,1.559716314255369385e+00,-9.166662626246088186e-01,1.004925468127304766e+00,-7.442072908092212113e-01,6.738727016195381614e-01,5.116823089558548698e-01,-1.150670900848725919e+00,1.549989830031664351e+00,1.366658140314589209e+00,1.414404271496556342e+00,-5.446497804213806804e-01,-9.707322459530916270e-02,-1.681934768616772380e-01
1.748000000000000114e+02,6.695905508221149383e-01,-1.285296362882658583e-01,1.151077134217386444e+00,1.560110968435241885e+00,-9.424911345131157248e-01,1.041238364545462813e+00,-7.078978522972491083e-01,6.490928982346368947e-01,5.144917534247493984e-01,-1.165153110276403225e+00,1.538071023708338148e+00,1.351245000108292516e+00,1.439406184406486711e+00,-5.246512128019813481e-01,-1.123184705264686084e-01,-1.804478898301951351e-01
1.748199999999999932e+02,6.655515903386912679e-01,-1.231722061278342772e-01,1.177931383660540732e+00,1.565209492358831556e+00,-9.714736871098059723e-01,1.074457613422040714e+00,-6.746833381654527839e-01,6.264691895191357718e-01,5.119522899634205704e-01,-1.181764228792416827e+00,1.538484060828926303e+00,1.353030799743889068e+00,1.465465695623598075e+00,-5.256513476440158872e-01,-1.208514277632488226e-01,-1.766479862216152052e-01
1.748400000000000034e+02,6.663725367959640877e-01,-1.177863795281019199e-01,1.204823588615081098e+00,1.574249942345027353e+00,-1.001543783508623386e+00,1.104536446789725401e+00,-6.453841738299526121e-01,6.068908210143009185e-01,5.055123198796902528e-01,-1.197663946873430030e+00,1.538837621670475775e+00,1.355182318449036583e+00,1.492332767698235196e+00,-5.311841818938725091e-01,-1.299989740133339344e-01,-1.693319101945176264e-01
1.748600000000000136e+02,6.718764185940246936e-01,-1.124210489835714422e-01,1.230348297723062645e+00,1.585132353902883651e+00,-1.028475040234056115e+00,1.131483007980606414e+00,-6.220582238926488650e-01,5.919192895393800002e-01,4.981668267853776588e-01,-1.212694596575569328e+00,1.539130249323092503e+00,1.357647249709664106e+00,1.519731527609727628e+00,-5.410402947065351409e-01,-1.395878201285611908e-01,-1.585572473370408519e-01
1.748799999999999955e+02,6.817471143612595652e-01,-1.071245010161182981e-01,1.254218135666868905e+00,1.597169596207867359e+00,-1.051651138986932299e+00,1.155360434481422560e+00,-6.046010415434006635e-01,5.815813763889252641e-01,4.908058570748068949e-01,-1.226712755725910542e+00,1.539363460515994264e+00,1.360342653479241548e+00,1.547364529783491705e+00,-5.548796082105300620e-01,-1.493986372995628198e-01,-1.444933297697393870e-01
1.749000000000000057e+02,6.955348301129565813e-01,-1.019438008705953330e-01,1.275134661271646541e+00,1.607725149832614608e+00,-1.066961417068186035e+00,1.176286138207641940e+00,-5.949092587831114054e-01,5.771714932879868920e-01,4.867001928941546707e-01,-1.239596483307840336e+00,1.539541405980804356e+00,1.363162994894715041e+00,1.574917815085203010e+00,-5.722377600347017257e-01,-1.591812867094827277e-01,-1.274277348940097421e-01
1.749200000000000159e+02,7.126644112803489639e-01,-9.692419476003280576e-02,1.293264426720298177e+00,1.616620587261123676e+00,-1.075284850447721929e+00,1.194429722838586727e+00,-5.919137894616839368e-01,5.780138926641511521e-01,4.857972958800433338e-01,-1.252356063231743644e+00,1.545059936036424331e+00,1.372170665429902847e+00,1.602066730486210178e+00,-5.987215666343749243e-01,-1.651300356290364979e-01,-1.024659426609207669e-01
1.749399999999999977e+02,7.324463369405691537e-01,-9.210853743661079340e-02,1.304181215717725273e+00,1.615443700648319547e+00,-1.062478992253097276e+00,1.210009120924437465e+00,-6.027888154103119289e-01,5.895455130163617108e-01,4.987163124832170169e-01,-1.263419232507944967e+00,1.548719903872632031e+00,1.378737107736470069e+00,1.628482453383359507e+00,-6.251372893621431892e-01,-1.715304520480767370e-01,-7.737672388920703581e-02
1.749600000000000080e+02,7.540901903909086323e-01,-8.753675252744838597e-02,1.314081174685623354e+00,1.615509742633068013e+00,-1.050148337392299736e+00,1.223284791706086283e+00,-6.146808897208603240e-01,6.028101228823700142e-01,5.104866793160862670e-01,-1.272752891637144668e+00,1.550189682200333818e+00,1.382555977999061714e+00,1.653839070823906132e+00,-6.504939067438255673e-01,-1.785313678035615748e-01,-5.304269723464309638e-02
1.749799999999999898e+02,7.767203509115466753e-01,-8.324533264095508589e-02,1.325274909682045976e+00,1.620482971821640472e+00,-1.045440659287086183e+00,1.234552167367124254e+00,-6.234265080197881614e-01,6.140784614274473752e-01,5.158722591487878706e-01,-1.280491587892142125e+00,1.549825108449707001e+00,1.384083858522941357e+00,1.677820908906662467e+00,-6.744757448539795419e-01,-1.858732739424739933e-01,-2.977572328600765206e-02
1.750000000000000000e+02,7.993936071123585174e-01,-7.926688572620875506e-02,1.336087246532796868e+00,1.626998726078564550e+00,-1.042911847716334384e+00,1.244132911042262091e+00,-6.315738927853268292e-01,6.248934353127250096e-01,5.188574938497415578e-01,-1.286826175275361139e+00,1.548099734258116866e+00,1.383871758755905512e+00,1.700129625491314300e+00,-6.967844615249572104e-01,-1.932413061165526302e-01,-7.884095518206480149e-03
1.750200000000000102e+02,8.211183535064462413e-01,-7.562973356031271743e-02,1.346192791458082239e+00,1.634074519507478174e+00,-1.041559171826315300e+00,1.252365872497710475e+00,-6.391345869222242460e-01,6.350020137963573452e-01,5.203424044330695608e-01,-1.292009226632512497e+00,1.545594724938108122e+00,1.382557932507349374e+00,1.720490420457816860e+00,-7.171452566071800927e-01,-2.002623195644420429e-01,1.232640559783568582e-02
1.750399999999999920e+02,8.408749996796458515e-01,-7.235756755608251101e-02,1.355313234667536726e+00,1.640771869793938853e+00,-1.040536755316720408e+00,1.259598810957233361e+00,-6.459483247580343201e-01,6.441254545833313694e-01,5.212053280543897937e-01,-1.296341978774815384e+00,1.542913791629417553e+00,1.380785412279584179e+00,1.738656638393526244e+00,-7.352416971873814155e-01,-2.065607780709543262e-01,3.049262363435472148e-02
1.750600000000000023e+02,8.576371962308396713e-01,-6.946916633221994486e-02,1.363192283111249292e+00,1.646158101321379741e+00,-1.039054352368504075e+00,1.266181930125614086e+00,-6.517571701671057705e-01,6.520069953138478702e-01,5.223570075577105287e-01,-1.300176306684027283e+00,1.540713382023498390e+00,1.379240108576338164e+00,1.754412087288833577e+00,-7.507754781523673371e-01,-2.117294320494076398e-01,4.624807260832509981e-02
1.750800000000000125e+02,8.703934640651546095e-01,-6.697817868127209362e-02,1.369594864513628218e+00,1.649321682907678666e+00,-1.036372175991408406e+00,1.272464005199571702e+00,-6.562365708634019246e-01,6.584110767986993684e-01,5.247176391002775775e-01,-1.303937414420621499e+00,1.539878605912824217e+00,1.378826252002677943e+00,1.767570600445399043e+00,-7.636671245540966879e-01,-2.151780020591660125e-01,5.940658579203114686e-02
1.750999999999999943e+02,8.726599999999999913e-01,-6.489297471649554949e-02,1.376023253270658442e+00,1.649327522953530023e+00,-1.035733190419482641e+00,1.280909535773490759e+00,-6.534151633025253592e-01,6.578017143059303740e-01,5.274563591376980609e-01,-1.308987716480612518e+00,1.539927934833084100e+00,1.378935973290662531e+00,1.776933815908119385e+00,-7.674198357672702420e-01,-2.175813863652102387e-01,6.390799361741292262e-02
1.751200000000000045e+02,8.726599999999999913e-01,-6.321656708911546629e-02,1.381749508902155643e+00,1.649332454333486853e+00,-1.036511543254682310e+00,1.288340438147343114e+00,-6.493134418554461496e-01,6.555810158666459664e-01,5.290297310599462177e-01,-1.313435105635217148e+00,1.539974928799688003e+00,1.378968212144689565e+00,1.784087125310509059e+00,-7.687609840834001007e-01,-2.195362444541149594e-01,6.596117189479729082e-02
1.751400000000000148e+02,8.726599999999999913e-01,-6.194660325334295364e-02,1.386074785077465510e+00,1.649336143134641386e+00,-1.037072831442081622e+00,1.293932845935540810e+00,-6.462387231666119058e-01,6.539234619793620196e-01,5.302015934392408925e-01,-1.316801237783056244e+00,1.540009505639428067e+00,1.378984758763766694e+00,1.789488834807319240e+00,-7.697768635261570402e-01,-2.210073721635850696e-01,6.750593332242132982e-02
1.751599999999999966e+02,8.628444935138412930e-01,-6.107542882984021843e-02,1.392096713321329560e+00,1.649336143134641386e+00,-1.044501529971296527e+00,1.301513103997046006e+00,-6.343014647066459455e-01,6.433195744395088234e-01,5.276383130895431206e-01,-1.321253877058941484e+00,1.540081969505700421e+00,1.378753835074550294e+00,1.791313588046314020e+00,-7.614312617739447120e-01,-2.222254283398581165e-01,6.012537635619631671e-02
1.751800000000000068e+02,8.423956041943414519e-01,-6.059022119122313421e-02,1.399933221513175674e+00,1.649336143134641386e+00,-1.059193220401291047e+00,1.311508283732558455e+00,-6.128927051861203790e-01,6.231221885541099459e-01,5.208880248494403009e-01,-1.326945690568823721e+00,1.540200849834107988e+00,1.378126714808621589e+00,1.789399308241195641e+00,-7.429120118193185407e-01,-2.230094779296666330e-01,4.307552169284244170e-02
1.752000000000000171e+02,8.133402928691320088e-01,-6.047319147729762756e-02,1.408712600194943265e+00,1.649336143134641386e+00,-1.079406365620917851e+00,1.323309849325976284e+00,-5.842469096497132641e-01,5.955334130543771254e-01,5.104289264830483841e-01,-1.333347510542633785e+00,1.540362983927951346e+00,1.376919236053495865e+00,1.784098087131614552e+00,-7.159982431113912638e-01,-2.229345617277702640e-01,1.808179420658925091e-02
1.752199999999999989e+02,7.753231445701760371e-01,-6.070185235516104005e-02,1.418203283376278545e+00,1.649336143134641386e+00,-1.105017356979269838e+00,1.337266226266468738e+00,-5.481992338953067812e-01,5.605579348063468581e-01,4.958635199604391475e-01,-1.340385213855503466e+00,1.540580012225263307e+00,1.374782260058839078e+00,1.775280417003085365e+00,-6.802626528504646108e-01,-2.214323056865598049e-01,-1.513819757880821570e-02
1.752400000000000091e+02,7.281421023791554425e-01,-6.124934798143689269e-02,1.428015565865883518e+00,1.649336143134641386e+00,-1.135681597055947067e+00,1.353697732157154610e+00,-5.047255459071244843e-01,5.184635538617137218e-01,4.767700637038759237e-01,-1.347874523350325537e+00,1.540865887014642777e+00,1.371256664381088841e+00,1.762820203563679078e+00,-6.354333089102441878e-01,-2.177135011497783601e-01,-5.666806634728794451e-02
1.752599999999999909e+02,6.717561647578607076e-01,-6.208484181175306926e-02,1.437614753443675841e+00,1.649336143134641386e+00,-1.170837451999121814e+00,1.372871067740042861e+00,-4.539161652669538860e-01,4.697831230567131588e-01,4.527038292953549647e-01,-1.355514718503935789e+00,1.541236139989345055e+00,1.365784001403709702e+00,1.746608393901572631e+00,-5.814420748450322973e-01,-2.107770833948752753e-01,-1.063426784065097525e-01
1.752800000000000011e+02,6.062901078425262380e-01,-6.317395714689269526e-02,1.446346220539093563e+00,1.649336143134641386e+00,-1.209721374032120433e+00,1.394968298783646254e+00,-3.959412656614143544e-01,4.153096608956628466e-01,4.231995806270551497e-01,-1.362889032510272269e+00,1.541705942589444600e+00,1.357727387069009195e+00,1.726572796068980509e+00,-5.184738318202447571e-01,-1.994472084093980857e-01,-1.636985667156621305e-01
1.753000000000000114e+02,5.320361184581660074e-01,-6.447926461507430540e-02,1.453470625471568356e+00,1.649336143134641386e+00,-1.251392789921851767e+00,1.420053654413845123e+00,-3.310131601787319466e-01,3.560874998494311106e-01,3.877773399260673881e-01,-1.369473304528431523e+00,1.542286492324733471e+00,1.346400784416864171e+00,1.702702687546520766e+00,-4.470021614614278493e-01,-1.824426400949781535e-01,-2.279392353017084538e-01
1.753199999999999932e+02,4.494522819951238257e-01,-6.596081017530301682e-02,1.458207386112437165e+00,1.649336143134641386e+00,-1.294766517419998042e+00,1.448042691206369748e+00,-2.593527289951468306e-01,2.934014793432929702e-01,3.459558317202285349e-01,-1.374653811640215384e+00,1.542979401720355304e+00,1.331103178213566940e+00,1.675075786899996144e+00,-3.677935879575554567e-01,-1.584763646116598979e-01,-2.979339731968510541e-01
1.753400000000000034e+02,3.591579289154913646e-01,-6.757667669445739655e-02,1.459784763615941561e+00,1.649336143134641386e+00,-1.338650089861156411e+00,1.478678946211336553e+00,-1.811696538901804154e-01,2.287638333008406855e-01,2.972802187354531833e-01,-1.377753916538683621e+00,1.543769066130229906e+00,1.311152830809192871e+00,1.643884369085860220e+00,-2.818653148360713567e-01,-1.263741326308141510e-01,-3.722665428173208557e-01
1.753600000000000136e+02,2.619259033939523307e-01,-6.928357170908334972e-02,1.457495171345753349e+00,1.649336143134641386e+00,-1.381783763343640059e+00,1.511522954090223747e+00,-9.666815323731417497e-02,1.638945185707658125e-01,2.413721399405000523e-01,-1.378067375492039170e+00,1.544613390646426998e+00,1.285916290803717610e+00,1.609456917525995845e+00,-1.903930326375570803e-01,-8.519159167868550764e-02,-4.493388850743181284e-01
1.753799999999999955e+02,1.586718763015671219e-01,-7.103743363587758375e-02,1.450722234060024096e+00,1.649122799053788002e+00,-1.422631606897584167e+00,1.545957471766518543e+00,-6.286726850096326091e-03,1.006872297408259037e-01,1.782583803148451718e-01,-1.374894264839001679e+00,1.545433670762641043e+00,1.254827323416029650e+00,1.572271818968837387e+00,-9.458322787767382833e-02,-3.430547960844507888e-02,-5.275172549115638709e-01
1.754000000000000057e+02,5.044088129412416244e-02,-7.279404844868622715e-02,1.439160352398084264e+00,1.649336143134641386e+00,-1.460680058713173191e+00,1.581211145821746378e+00,9.019957865198879876e-02,4.113634146164381333e-02,1.072369083242077498e-01,-1.367927105997127635e+00,1.547063404512554197e+00,1.218613987223963635e+00,1.532960192185964576e+00,3.424248423218488862e-03,2.653697575378202375e-02,-6.041182560109975563e-01
1.754200000000000159e+02,-6.160869390396164769e-02,-7.450966869620928579e-02,1.422551051005443545e+00,1.649327460016486668e+00,-1.493972096602921296e+00,1.616400918082211424e+00,1.915770933492593475e-01,-1.276027166323394704e-02,2.951029186625738626e-02,-1.355869001921204742e+00,1.547303933175021129e+00,1.174332884298674440e+00,1.492295865574707614e+00,1.049250901109471112e-01,9.713962084278457421e-02,-6.803531144067476166e-01
1.754399999999999977e+02,-1.762233798604250223e-01,-7.614162669681014128e-02,1.400864746397441518e+00,1.645718410620746308e+00,-1.517854611809184462e+00,1.650591341724876981e+00,2.935288264414092629e-01,-6.038188527312163267e-02,-5.024265195807087192e-02,-1.338913098584578965e+00,1.547754307556500342e+00,1.123986766921491354e+00,1.451171615954192085e+00,2.073022012127729574e-01,1.770308682629954111e-01,-7.530774833079565411e-01
1.754600000000000080e+02,-2.920748363921659152e-01,-7.764893381413234819e-02,1.374758626992704569e+00,1.639491811777110009e+00,-1.532798223757889877e+00,1.682866699953422529e+00,3.954947428468293391e-01,-1.010585461314544159e-01,-1.319248037663718898e-01,-1.318401764877228155e+00,1.551103891693894177e+00,1.071955546438632334e+00,1.410561946114847975e+00,3.071257961116535262e-01,2.641133321398776435e-01,-8.178947291966258692e-01
1.754799999999999898e+02,-4.077816392191715433e-01,-7.899285788988899548e-02,1.345005288238358965e+00,1.632488690860114611e+00,-1.540257877163854650e+00,1.712409418562473196e+00,4.974590732351901745e-01,-1.337063387975419571e-01,-2.158123643194819752e-01,-1.301371514592055245e+00,1.567840715103247629e+00,1.036530234847699017e+00,1.371473925992237497e+00,3.934622740006548658e-01,3.504498074953518727e-01,-8.600554990168767233e-01
1.755000000000000000e+02,-5.219322483270562030e-01,-8.013747118529816749e-02,1.312511730992338865e+00,1.626880194426711501e+00,-1.542157130965938761e+00,1.738576015812957509e+00,5.994249117679991690e-01,-1.568756434260312471e-01,-3.018734348179931137e-01,-1.279799636385669181e+00,1.581271197398110395e+00,9.941558216302641693e-01,1.334889059033969039e+00,4.830240911555401251e-01,4.400116216314848838e-01,-9.002217236305390946e-01
1.755200000000000102e+02,-6.331087403184040285e-01,-8.105016155707459036e-02,1.278155582125495959e+00,1.618501943137251597e+00,-1.534470541381611541e+00,1.760960391631385180e+00,6.950880777853118975e-01,-1.736689972488197065e-01,-3.837655623020792550e-01,-1.253583510561994352e+00,1.590838959565054944e+00,9.444099099084468651e-01,1.301700833969700266e+00,5.754961416472648139e-01,5.324836712885556711e-01,-9.387812258901946372e-01
1.755399999999999920e+02,-7.399108711311783715e-01,-8.170210006293657234e-02,1.242693409510519986e+00,1.602964551434195473e+00,-1.513646690401917239e+00,1.779434517771742996e+00,7.783483750760643582e-01,-1.893529336798813745e-01,-4.562174505279876779e-01,-1.212136404192156514e+00,1.583623514255391607e+00,8.624830427602419025e-01,1.272654427267325028e+00,6.824149578996900889e-01,6.394024842163735789e-01,-9.943820592155465654e-01
1.755600000000000023e+02,-8.409800277320456097e-01,-8.206865874879384903e-02,1.204706221617239059e+00,1.560960166869582055e+00,-1.462365319059758750e+00,1.794159206423816766e+00,8.296573604652462963e-01,-2.232265254778237618e-01,-5.035604141118835697e-01,-1.218121808452953925e+00,1.633321269811106147e+00,8.943393146701230645e-01,1.248296403715016822e+00,7.321127360526799022e-01,6.877559675155271446e-01,-9.599779452373895516e-01
1.755800000000000125e+02,-8.726599999999999913e-01,-8.212977300894686028e-02,1.192087570175018651e+00,1.548614875859186224e+00,-1.445987768507019489e+00,1.798208742908501412e+00,8.460452720766271639e-01,-2.328846569820584855e-01,-5.195416084650069655e-01,-1.220235497594314378e+00,1.649336141738787287e+00,9.055606753016977040e-01,1.241356867562023902e+00,7.481276148985747110e-01,7.013540582438591020e-01,-9.474341493188043195e-01
1.755999999999999943e+02,-8.726599999999999913e-01,-8.187024362237491082e-02,1.192820904784360980e+00,1.549546352142546768e+00,-1.446875700171667223e+00,1.799354498048403750e+00,8.471012565265794159e-01,-2.324302160557283614e-01,-5.206871253083653617e-01,-1.221141751028696154e+00,1.649336141655025401e+00,9.058032098190973436e-01,1.242607381962204771e+00,7.472611730814494591e-01,7.008789619572268759e-01,-9.478022688367508941e-01
1.756200000000000045e+02,-8.726599999999999913e-01,-8.127997434462015669e-02,1.194485419369723855e+00,1.551668657364287940e+00,-1.448891060305429690e+00,1.801958188272924088e+00,8.494975934042267030e-01,-2.313894396170289303e-01,-5.232902736794671217e-01,-1.223200195476094487e+00,1.649336141465367556e+00,9.063481569171643049e-01,1.245445893153838579e+00,7.452981589692450060e-01,6.998023811247032766e-01,-9.486361529950193550e-01
1.756400000000000148e+02,-8.726599999999999913e-01,-8.035414176503352657e-02,1.197086807216844795e+00,1.555008077087876028e+00,-1.452040698868517943e+00,1.806035938104749050e+00,8.532412185886983913e-01,-2.297368040329838546e-01,-5.273671739572807216e-01,-1.225109484745502186e+00,1.647668920165204165e+00,9.040134756052721210e-01,1.249882401271947163e+00,7.437747107569152583e-01,6.997736733368541406e-01,-9.522795090848445998e-01
1.756599999999999966e+02,-8.726599999999999913e-01,-7.909329501313153155e-02,1.200611184220439220e+00,1.559576843647437316e+00,-1.456307995487756246e+00,1.811577298604109654e+00,8.583101019684721278e-01,-2.274464208551411348e-01,-5.329073780899062918e-01,-1.227096847724510331e+00,1.644654315334521666e+00,8.994201537826325143e-01,1.255893790937081977e+00,7.423690262095307135e-01,7.004841881239421975e-01,-9.582908985722409234e-01
1.756800000000000068e+02,-8.726599999999999913e-01,-7.750338380406252003e-02,1.205025497615992647e+00,1.565372810964655415e+00,-1.461653691541887179e+00,1.818545456111470005e+00,8.646538155099552370e-01,-2.244927454365877872e-01,-5.398740784618254462e-01,-1.229589414536977232e+00,1.640894769475874870e+00,8.937161169254962401e-01,1.263424647780811538e+00,7.405219194564599539e-01,7.013592107708340739e-01,-9.658217551922902988e-01
1.757000000000000171e+02,-8.726599999999999913e-01,-7.559571424018476926e-02,1.210278507766523459e+00,1.572379032973666213e+00,-1.468017494094887132e+00,1.826878009354157006e+00,8.721949617702580149e-01,-2.208518872298221025e-01,-5.482048846779726814e-01,-1.232561476981886006e+00,1.636444443696025486e+00,8.869976770761266449e-01,1.272389068916310206e+00,7.381990617322045090e-01,7.023782640712225023e-01,-9.747861760601299608e-01
1.757199999999999989e+02,-8.726599999999999913e-01,-7.338683272158887105e-02,1.216302279723926016e+00,1.580563243730939371e+00,-1.475320312495963071e+00,1.836488273843442265e+00,8.808313806370959842e-01,-2.165034785627769909e-01,-5.578131279227654948e-01,-1.235979175198610447e+00,1.631372444581291825e+00,8.793832143554765057e-01,1.282673336337551762e+00,7.353691548709048176e-01,7.035161543560203290e-01,-9.850704431725049171e-01
1.757400000000000091e+02,-8.726599999999999913e-01,-7.089833925095426204e-02,1.223014094776726290e+00,1.589877244486570085e+00,-1.483466938978743155e+00,1.847267050780619257e+00,8.904390136883540974e-01,-2.114330260227939573e-01,-5.685896295462319339e-01,-1.239801623897682115e+00,1.625760255806695254e+00,8.710076419840394601e-01,1.294139273505109378e+00,7.320077749428776093e-01,7.047440496307587621e-01,-9.965363799935319511e-01
1.757599999999999909e+02,-8.726599999999999913e-01,-6.815663233568267088e-02,1.230318676646996900e+00,1.600256215210828392e+00,-1.492348961114269068e+00,1.859084781831781497e+00,9.008752839024246617e-01,-2.056346373001644023e-01,-5.804048556730034836e-01,-1.243982037247333139e+00,1.619698859084081288e+00,8.620166682275710590e-01,1.306628078288725625e+00,7.281011459151413012e-01,7.060307713110990369e-01,-1.009025183790283497e+00
1.757800000000000011e+02,-8.726599999999999913e-01,-6.519258858054090278e-02,1.238110622351943357e+00,1.611617980862817712e+00,-1.501847693242399195e+00,1.871794002033978721e+00,9.119828387786730328e-01,-1.991139911760948511e-01,-5.931113695204790481e-01,-1.257318379144363396e+00,1.623598313269936755e+00,8.717441279076795224e-01,1.319964420346381173e+00,7.155637973501528526e-01,6.970497135593601845e-01,-1.006975008232593005e+00
1.758000000000000114e+02,-8.726599999999999913e-01,-6.204118091622973230e-02,1.245467022297427118e+00,1.611330582691136382e+00,-1.500817373341940542e+00,1.885232000775263650e+00,9.133208324992995175e-01,-2.033338904177395545e-01,-5.976321617033599765e-01,-1.271314563464632119e+00,1.627726556041252826e+00,8.815464140119478875e-01,1.333960604833837715e+00,7.026884224222376130e-01,6.878007602103081153e-01,-1.004732752203139512e+00
1.758199999999999932e+02,-8.726599999999999913e-01,-5.874104021170353795e-02,1.252346398512002690e+00,1.600445404956609696e+00,-1.490520206507914835e+00,1.899223604486070860e+00,9.060746484072520479e-01,-2.173220162620825013e-01,-5.946915411076357794e-01,-1.285774590222443114e+00,1.632017290780102048e+00,8.912313251927470592e-01,1.348420631762657695e+00,6.896795336049745817e-01,6.784423517164920314e-01,-1.002335397345412771e+00
1.758400000000000034e+02,-8.726599999999999913e-01,-5.533396576105383685e-02,1.259302673792501936e+00,1.589210531811075633e+00,-1.480088595842174781e+00,1.913584003065436079e+00,8.987406619396792751e-01,-2.316788297040781042e-01,-5.915216888666554595e-01,-1.300497973595872603e+00,1.636398519323009726e+00,9.006249314851086929e-01,1.363144015308149548e+00,6.767292630230947736e-01,6.691272708562775451e-01,-9.998282908151956416e-01
1.758600000000000136e+02,-8.726599999999999913e-01,-5.186439080908041011e-02,1.266238743763546726e+00,1.577774124049219795e+00,-1.469663845285653414e+00,1.928121553547268441e+00,8.914192069144822872e-01,-2.462127340037857659e-01,-5.881553074273362380e-01,-1.315283222498575544e+00,1.640795142573608700e+00,9.095765619445183026e-01,1.377929264381240859e+00,6.640143141638068514e-01,6.599985304309093914e-01,-9.972627369046739298e-01
1.758799999999999955e+02,-8.726599999999999913e-01,-4.837880987512917230e-02,1.273061168579811220e+00,1.566290994501339906e+00,-1.459382657895838431e+00,1.942640507478949230e+00,8.842071657939056806e-01,-2.607280289507603599e-01,-5.846341266818543270e-01,-1.329930918562534314e+00,1.645131864348364337e+00,9.179622668826328269e-01,1.392576960611327408e+00,6.516941994994563947e-01,6.511860253760520800e-01,-9.946930846943015103e-01
1.759000000000000057e+02,-8.726599999999999913e-01,-4.492517514436341480e-02,1.279681367803929382e+00,1.554920418185041786e+00,-1.449375807488460177e+00,1.956943621533305144e+00,8.771969371996057863e-01,-2.750275205755662311e-01,-5.810086961802144456e-01,-1.344246357765039646e+00,1.649336141575819870e+00,9.256866905469784967e-01,1.406892399973295404e+00,6.399105962539652914e-01,6.428040787190443250e-01,-9.921736239860564632e-01
1.759200000000000159e+02,-8.633687512180242551e-01,-4.155226961268949915e-02,1.290110039369878114e+00,1.547015334872607228e+00,-1.443913275103127836e+00,1.969554930641478574e+00,8.645878238257924675e-01,-2.865042274980802439e-01,-5.714065977313288469e-01,-1.357927023242675002e+00,1.649336141555645341e+00,9.313997219577297981e-01,1.422505725777753360e+00,6.239378959466829189e-01,6.300210643662936816e-01,-9.916244899288830794e-01
1.759399999999999977e+02,-7.732508117760041877e-01,-3.830906499113312380e-02,1.336814209195454684e+00,1.589486871935815948e+00,-1.490586022718347170e+00,1.968583076310491231e+00,8.178702263704732411e-01,-2.561409568703536532e-01,-5.280680754149135181e-01,-1.362325380018170051e+00,1.604669863689211384e+00,9.113456916874929092e-01,1.454132974960604896e+00,5.746535531181095058e-01,5.807367210427537563e-01,-1.018428632033494985e+00
1.759600000000000080e+02,-6.797406140498655214e-01,-3.524407259219899252e-02,1.381088466566989581e+00,1.637397840068346211e+00,-1.537198903481996171e+00,1.962853607422047730e+00,7.699292700048989690e-01,-2.197459590730014845e-01,-4.876076230472386475e-01,-1.427427239177097684e+00,1.647441157415553858e+00,1.025134449498434908e+00,1.487205898700552753e+00,4.680364810453332969e-01,4.663034862100322586e-01,-9.158016194190327086e-01
