t_s,theta_rad,s_m,phi_L,phi_R,d_min_m,max_qdot_rad_s
7.0,0.3684794263605835,-0.11133502805998889,0.07716373056952414,0.059826408161443516,0.008242783365964476,0.2436776005165675
7.01,0.3664065848210566,-0.1113048546690737,0.07720994448602703,0.05929599697015886,0.008242971476110528,0.2450603579666366
7.0200000000000005,0.3643000156129322,-0.1112726230817364,0.07725691623135042,0.05878291005514268,0.008243141386110063,0.24618725219791027
7.03,0.36215991589866614,-0.11123834532961384,0.07731052624840792,0.058286024017852586,0.008243302662452039,0.24771609733884592
7.04,0.3599864956460562,-0.11120203422577579,0.07737641057778653,0.05780421417452101,0.00824343636624188,0.2493319645098746
7.05,0.3577799773922103,-0.11116370335032126,0.077458506450863,0.05733654960304205,0.00824352920376116,0.25101541785584325
7.0600000000000005,0.3555405960075136,-0.11112336703597489,0.07756073668912555,0.05688321716397707,0.008243567906865607,0.25266075421624956
7.07,0.35326859845959663,-0.11108104035368331,0.0776842314874431,0.05644411121740643,0.008243548515291136,0.2542942694071404
7.08,0.3509642435773015,-0.11103673909821143,0.07782747170269992,0.05601888729504947,0.00824347591127791,0.25594799752508
7.09,0.34862780181465014,-0.11099047977373887,0.07798489237983283,0.0556079201238573,0.008243361979335957,0.2574804149640897
7.1000000000000005,0.34625955501481126,-0.11094227957945625,0.0781460902219316,0.05521130570456091,0.008243219129625085,0.2586900905176326
7.11,0.3438597961740685,-0.11089215639516159,0.07828632749464866,0.05482875170431737,0.00824315823434925,0.2602322152580272
7.12,0.34142882920578665,-0.11084012876685664,0.0783966777924126,0.054460791715082564,0.008243209086238774,0.26169804535945973
7.13,0.3389669687043801,-0.1107862158923432,0.07847692392614242,0.054108078742992914,0.008243372360111438,0.2630756690940039
7.140000000000001,0.3364745397092793,-0.11073043760681957,0.07853140181243923,0.0537711229665548,0.00824363348448866,0.26437764094991434
7.15,0.3339518774688996,-0.11067281436847677,0.0785656965054715,0.05344990094437901,0.00824397368387032,0.26565284158148184
7.16,0.3313993272046068,-0.110613367244095,0.07858477507740295,0.053144185079854765,0.008244373077273296,0.2668801904283702
7.17,0.3288172438746859,-0.11055211789463995,0.07859709784148995,0.05285429475143258,0.008244771379582565,0.267649987197488
7.18,0.32620599193830796,-0.11048908856085912,0.0786301656683701,0.05257983394212727,0.00824511077556276,0.26885392873878255
7.19,0.32356594511949743,-0.11042430204887826,0.07868889252299247,0.05231983512885575,0.008245374552027649,0.270115441298846
7.2,0.3208974861711004,-0.11035778171579765,0.0787666443350519,0.05207417696959977,0.008245584717845054,0.2713550879063886
7.21,0.31820100663875067,-0.11028955145528843,0.07885168759960486,0.05184249376192395,0.008245780424887203,0.2725947238254145
7.22,0.31547690662483796,-0.11021963568318907,0.07893378830624549,0.05162657620165203,0.008245995840943456,0.2736339840193863
7.23,0.31272559455247484,-0.11014805932310157,0.07900575273547127,0.05142728321034167,0.00824623396747639,0.27345649533359606
7.24,0.3099474869294654,-0.11007484779198795,0.07905628806089787,0.051243701859039106,0.008246533930842844,0.27339520591877775
7.25,0.3071430081122708,-0.1100000269857665,0.07908297368143956,0.051076456236314814,0.008246923068955421,0.2742528068529704
7.26,0.3043125900699777,-0.10992362326490819,0.07909195766370083,0.05092657597515438,0.008247380392429393,0.27494309252997784
7.2700000000000005,0.30145667214826555,-0.109845663440033,0.07909441696080301,0.0507916382585064,0.008247868420517515,0.2758551583187274
7.28,0.29857570083337437,-0.1097661747575063,0.07909728465565984,0.05067064632441554,0.008248363669558913,0.2768211438299695
7.29,0.29567012951607125,-0.10968518488503513,0.07910473348973589,0.05056215917704333,0.008248836838869195,0.27886820469816553
7.3,0.29274041825561836,-0.10960272189726467,0.07911978689015647,0.05046648447414566,0.008249265063414345,0.2816636072385831
7.3100000000000005,0.2897870335437399,-0.10951881426137444,0.07914357808062611,0.050384748771448475,0.008249671523321603,0.2825330518999025
7.32,0.28681044806859074,-0.10943349082267484,0.07917635814978545,0.05031858883112375,0.008250055163357582,0.28321163789603865
7.33,0.2838111404787219,-0.1093467807902033,0.07921574959524712,0.0502701132501353,0.008250423785203558,0.2836561476231514
7.34,0.2807895951470495,-0.10925871372232078,0.0792593627014923,0.050240646491420314,0.008250785240624977,0.2842567839963034
7.3500000000000005,0.27774630193482097,-0.10916931951230809,0.07930507207282624,0.05023086300743683,0.008251124697322193,0.28563723140349606
7.36,0.2746817559555842,-0.10907862837396219,0.07934594149228921,0.050241965904260846,0.008251464623500494,0.2874626722204121
7.37,0.2715964573391527,-0.10898667082719259,0.07937328964814348,0.05027515862848316,0.008251856398814997,0.29032341378485704
7.38,0.2684909109955747,-0.1088934776836177,0.07938423193547912,0.05032909990533893,0.008252309627693459,0.29334854411626754
7.390000000000001,0.26536562637909955,-0.10879908003216116,0.07937442984017815,0.05040079340351452,0.008252838837942731,0.2966465749924485
7.4,0.26222111725214625,-0.10870350922464822,0.07934349660114656,0.05048921430263375,0.00825344522499149,0.2999273139914521
7.41,0.25905790144926943,-0.10860679686140205,0.07929404920484211,0.05059431834624787,0.008254080287804,0.3022699233602294
7.42,0.2558765006411277,-0.10850897477684017,0.07924098986485313,0.05069875197032173,0.008254726715063707,0.3040519598652397
7.43,0.2526774400984508,-0.1084100750250707,0.07919687710986745,0.05080444350851406,0.00825534794988438,0.30495566339780733
7.44,0.2494612484560065,-0.10831012986548877,0.07916812218078684,0.050916059920691745,0.008255922096050583,0.30532414800558405
7.45,0.2462284574765698,-0.1082091717483729,0.07915478419360278,0.051038184194021716,0.0082564487252035,0.3056275983728901
7.46,0.24297960181488762,-0.1081072333004813,0.0791573326300624,0.05117411775061567,0.008256906480532244,0.30553374678490286
7.47,0.23971521878164834,-0.10800434731064824,0.07917253970220026,0.051330254920885755,0.008257298449570526,0.30550744812439523
7.48,0.23643584810744783,-0.1079005467153804,0.07919184664082986,0.05151322368079503,0.008257680314873967,0.30647985908637543
7.49,0.23314203170675857,-0.10779586458445323,0.07921112130389356,0.051716756615915196,0.008258065891614106,0.3077061319243707
7.5,0.22983431344189498,-0.1076903341065073,0.07923018647176486,0.0519350642479368,0.008258455607551052,0.3088907864117779
7.51,0.22651323888698197,-0.10758398857464466,0.07925147552793187,0.05216251291813035,0.00825883564453343,0.3097653123391664
7.5200000000000005,0.22317935509192213,-0.10747686137202513,0.07927517200813436,0.05239408710518558,0.008259168612083744,0.31007904024862587
7.53,0.21983321034636386,-0.10736898595746279,0.0792989004914909,0.05262163114746739,0.008259504202583918,0.3110560090122061
7.54,0.2164753539436671,-0.10726039585102219,0.07931788057606008,0.052837108713702154,0.008259858488532506,0.3123713235983955
7.55,0.2131063359448722,-0.10715112461961476,0.07932983301718759,0.05304237002519597,0.00826023905402295,0.31380714634428597
7.5600000000000005,0.20972670694266632,-0.10704120586259519,0.07933136224991012,0.05323751194880982,0.00826065728119951,0.3154498157921154
7.57,0.20633701782535233,-0.10693067319735773,0.07931987663189484,0.05342280309660066,0.008261078040208059,0.31675551715148464
7.58,0.20293781954081422,-0.10681956024493257,0.07928305593359819,0.05357082342741717,0.008261582634022956,0.3193975925343123
7.59,0.19952966286048593,-0.1067079006155822,0.07922029931837296,0.05368821330846924,0.008262177061946258,0.32208767910783254
7.6000000000000005,0.19611309814331768,-0.10659572789439774,0.07913409200304722,0.053778738100209125,0.008262852787890839,0.32454467994192937
7.61,0.19268867509974522,-0.10648307562689531,0.07901743481209104,0.05384287430684719,0.008263633502074486,0.32749595535737086
7.62,0.18925694255565492,-0.10636997730461238,0.07887260833562885,0.05388230246155228,0.008264472951032933,0.32988583665624766
7.63,0.18581844821635246,-0.1062564663507041,0.07869556558126187,0.0539010032611078,0.008265413245931994,0.3328089776849383
7.640000000000001,0.1823737384305298,-0.10614257610553966,0.07848333189537351,0.05389545689815361,0.00826647431671427,0.3360130908444309
7.65,0.17892335795423397,-0.10602833981229871,0.07823515301843707,0.0538564149780542,0.008267658661549946,0.3392387471143801
7.66,0.1754678497148317,-0.1059137906025676,0.07795326014322762,0.05377905428655151,0.008268958623007165,0.34225528139612826
7.67,0.17200775457497924,-0.1057989614819358,0.07763910481979673,0.05365955127183054,0.00827033387303108,0.34487171992964444
7.68,0.16854361109658877,-0.10568388531559225,0.07723084369016414,0.05333389569785152,0.008272016915912256,0.352427515444953
7.69,0.16507595530479574,-0.10556859481392168,0.07669647450832252,0.05277714063193355,0.008274129775998491,0.36256318388012826
7.7,0.161605320451927,-0.10545312251810102,0.07604531758738284,0.0520199015621439,0.008276640795602279,0.37197617125547533
7.71,0.15813223678146732,-0.10533750078569568,0.07523829051566844,0.051078651163388826,0.00827968310996871,0.3844501369211717
7.72,0.15465723129202696,-0.10522176177625595,0.07427578785730128,0.04997748813371811,0.00828322162502632,0.39673683123160053
7.73,0.15118082750130934,-0.10510593743691335,0.07321342421037678,0.0487236286212102,0.008287218780082619,0.4048163218718856
7.74,0.14770354521007883,-0.10499005948797696,0.07208991692674879,0.04734549588303719,0.008291488692729401,0.4098996682349948
7.75,0.1442259002661272,-0.1048741594085298,0.07093557060969595,0.04586101199280177,0.008295870972693634,0.4125541810617944
7.76,0.14074840432824143,-0.10475826842202517,0.06979307563317541,0.04428523677181159,0.008300212576979158,0.41180431457345024
7.7700000000000005,0.13727156463017093,-0.10464241748188294,0.0686972785861564,0.042622212309052096,0.008304355280775914,0.4081262453378781
7.78,0.13379588374459633,-0.10452663725708607,0.06768054702592614,0.040947071637620076,0.008308262195977353,0.40189231798823805
7.79,0.1303218593470945,-0.10441095811777676,0.06674077620071892,0.03928299653123771,0.008311999459458572,0.3958096724437102
7.8,0.1268499839801076,-0.10429541012085294,0.0658880562455726,0.03762867192517672,0.0083154107870023,0.38881533061488477
7.8100000000000005,0.12338074481690958,-0.10418002299556456,0.0651530250841153,0.035988551962782486,0.008318380149501389,0.37929189276497133
7.82,0.11991462342557552,-0.10406482612910999,0.06454547367332104,0.034361581306566344,0.008320838413071619,0.3688306670905597
7.83,0.11645209553294572,-0.10394984855223231,0.06405639889923456,0.03271446994285737,0.008322833366748874,0.35902224242774783
7.84,0.11299363078859592,-0.10383511892481571,0.06366344653343382,0.03104063617776786,0.008324465502932208,0.3509452548381347
7.8500000000000005,0.10953969252880325,-0.10372066552148185,0.06333950771292272,0.02935195627402221,0.008325836597539518,0.3449635928424538
7.86,0.10609073754051485,-0.10360651621718614,0.06304161224787656,0.027659725907851804,0.008327108503971671,0.34237155094521654
7.87,0.10264721582531378,-0.1034926984728142,0.06273021093843106,0.025972438182343592,0.008328401509099458,0.3429073596159855
7.88,0.09920957036338729,-0.1033792393207781,0.06237765951355521,0.024277919556607356,0.008329829899190046,0.3456512641034463
7.890000000000001,0.09577823687749382,-0.1032661653506128,0.061923508302248756,0.02259277826886331,0.00833167173317581,0.3532823209997017
7.9,0.09235364359693155,-0.10315350269457248,0.061369110003985206,0.020919720779766192,0.008333965108097521,0.36081406316936704
7.91,0.08893621102150401,-0.10304127701322685,0.060731329203523435,0.019243406977166286,0.008336589780113987,0.3669709637789056
7.92,0.08552635168548872,-0.10292951348105756,0.06002970445243243,0.017555001664568536,0.008336219383884222,0.3061493916877565
7.930000000000001,0.08212446992160366,-0.1028182367720545,0.05917718063382033,0.015893925491382233,0.008333267158433588,0.3033626557942204
7.94,0.07873096162497645,-0.10270747104531221,0.05807419280794982,0.014301256376911752,0.008331188491094661,0.29673537420593643
7.95,0.07534621401710967,-0.10259723993062618,0.05675777937559013,0.012750701632012479,0.00832980446116071,0.292352608904381
7.96,0.07197060540984895,-0.10248756651408922,0.055255350724734115,0.011201266485859505,0.008329148206295814,0.29910868345796127
7.97,0.06860450496935105,-0.10237847332368782,0.05358254972187405,0.009631388324905983,0.008329260412216327,0.311914371154187
7.98,0.06524827248005033,-0.10226998231489852,0.05178313068387633,0.00807811359654819,0.008329948426858204,0.3206617319047679
7.99,0.06190225810862732,-0.10216211485628422,0.04991188510594492,0.006547306168486229,0.00833079395334848,0.32652015974108195
8.0,0.05856680216797455,-0.10205489171509055,0.04800854197976714,0.004978198583830943,0.008331924615240583,0.32912988054104203
8.01,0.05524223488116492,-0.10194833304284222,0.046102666401244455,0.0033727896470919757,0.008332884914439329,0.329261334660037
8.02,0.05192887614541941,-0.10184245836093939,0.044205237322427086,0.0017430642504588274,0.008333703697115315,0.32836944323062917
8.03,0.048627035296073484,-0.10173728654625401,0.04230410746572142,8.102885227357433e-05,0.008335134063328354,0.32793721044737273
8.040000000000001,0.0453370108705447,-0.10163283581672614,0.04040735609171515,-0.0016941769908770414,0.008336368610525674,0.3274484388797273
8.05,0.0420590903723021,-0.1015291237169604,0.03855965259758358,-0.003598698277364621,0.008337236394934062,0.32322009075397284
8.06,0.03879355003483026,-0.10142616710382221,0.036757806830979636,-0.005607977036724934,0.008338063641351954,0.3227161181723251
8.07,0.03554065458559863,-0.10132398213203418,0.03499301019398098,-0.007699701983819852,0.008338630952137962,0.3286261042536166
8.08,0.032300657010029266,-0.1012225842397725,0.03327876369742279,-0.009846828628669629,0.008339206472618717,0.33276626011159643
8.09,0.029073798315463084,-0.10112198813426322,0.03162433403817539,-0.012060592744837652,0.008339630978799263,0.3373716239762002
8.1,0.025860307295127893,-0.1010222077773787,0.030037162781633184,-0.014320199612866293,0.008339821209766618,0.3401145105211348
8.11,0.022660400292105864,-0.10092325637123387,0.028513710082448768,-0.016568980191241155,0.008339620841928231,0.33804560358992924
8.120000000000001,0.019474280963300228,-0.10082514634378262,0.027020755887903022,-0.018776008610020527,0.00833917036563383,0.3334049157924323
8.13,0.016302140043404745,-0.10072788933441418,0.025530995310224344,-0.02091966581750954,0.008338919236513673,0.3272518503525182
8.14,0.013144155108867794,-0.10063149617954943,0.024061914452291777,-0.023008597690950282,0.008338860153250287,0.3219612497842465
8.15,0.010000490341862511,-0.10053597689823726,0.0226553489574564,-0.025040360737930187,0.008338429233314829,0.3160870269233083
8.16,0.006871296294252649,-0.10044134067775093,0.021290828988827518,-0.0270188235979184,0.00833771683029676,0.3105553086079474
8.17,0.0037567096515608855,-0.10034759585918443,0.019938300394393257,-0.02893257593024815,0.008336962381889471,0.3040187885346917
8.18,0.0006568529969360193,-0.10025474992304881,0.018584882088877014,-0.030767809611152063,0.008336280806127841,0.2964234265980994
8.19,-0.0024281654248799467,-0.10016280947486857,0.017197561331964782,-0.03255545911599244,0.008335953904344447,0.29209115049635553
8.2,-0.005498251943584387,-0.10007178023077792,0.015744960860289387,-0.034306209806691065,0.008335858057268003,0.2881039991038212
8.21,-0.008553327699346969,-0.09998166700311731,0.014205979735530666,-0.036017956707964795,0.008336048315504326,0.2899209382416279
8.22,-0.011593328878839904,-0.0998924736860296,0.012554423951484017,-0.03771513452042188,0.008336836431826604,0.2991351892856389
8.23,-0.014618206951274249,-0.0998042032410565,0.01079504492966061,-0.039415589545260324,0.008337920119827643,0.30798630017629114
8.24,-0.017627928904430268,-0.0997168576827349,0.008955431871987633,-0.04112192173708524,0.008339199758634971,0.31447814043078504
8.25,-0.020622477480689738,-0.09963043806419325,0.00705312117276316,-0.04281496000696267,0.008341278118121853,0.31900789116309364
8.26,-0.023601851413070585,-0.09954494446274785,0.005100367509700111,-0.04443689459223594,0.00834347989576491,0.32301043584976735
8.27,-0.026566065661256966,-0.0994603759654993,0.0030923527413380656,-0.045998375427316086,0.008345740606863014,0.32745433080011016
8.28,-0.029515151647633853,-0.09937673065492876,0.0010586826437485727,-0.04751093466986264,0.008348348153219293,0.32930140725290213
8.290000000000001,-0.03244915749331878,-0.09929400559449433,-0.0009597645765768974,-0.04899599277634467,0.008350844613894228,0.3276672118231891
8.3,-0.03536814825419321,-0.09921219681422747,-0.002930448359869668,-0.050450685147534265,0.008353043135366254,0.3231578388484785
8.31,-0.03827220615693838,-0.09913129929632922,-0.00484066017629976,-0.05188687944073524,0.008355354426166613,0.3171916091780372
8.32,-0.041161430835064516,-0.09905130696076667,-0.006703914112471291,-0.05336703636903609,0.008357361652051615,0.31278670380649465
8.33,-0.044035939564946114,-0.09897221265086925,-0.00846643992426271,-0.05486228910494889,0.008358805392077949,0.3037045271320038
8.34,-0.04689586750185232,-0.0988940081189251,-0.010126466012619682,-0.056374953959475414,0.008359910479394873,0.29439248861433676
8.35,-0.04974136791598094,-0.09881668401177746,-0.011720971210919567,-0.05789193404127206,0.008360803587817779,0.2882755136875609
8.36,-0.05257261242849032,-0.0987402298564209,-0.013264899111412713,-0.05938650750775184,0.008361391405907848,0.28345127796161884
8.370000000000001,-0.055389791247533404,-0.09866463404559785,-0.014776284887515256,-0.06086848330904092,0.008362077595341846,0.27984478315018213
8.38,-0.05819311340428701,-0.09858988382339481,-0.016231167695544908,-0.06233138368685092,0.008362675066837237,0.2744630779045937
8.39,-0.06098280698898845,-0.09851596527083875,-0.017633814706526946,-0.06378440291840877,0.00836304333459764,0.26948093867600054
8.4,-0.06375911938696599,-0.09844286329149349,-0.018995465717338275,-0.06522439801354254,0.008363132457293782,0.2654996604886911
8.41,-0.0665223175146713,-0.09837056159705602,-0.020327617681645108,-0.06665108845789279,0.00836299698732414,0.26252470797677174
8.42,-0.06927268805571268,-0.09829904269295282,-0.021644046760224057,-0.0680635918046936,0.008362808593734793,0.26073476745531454
8.43,-0.07201053769688726,-0.09822828786393631,-0.022936495213829233,-0.06944426504183854,0.008362892060328767,0.25791388329551024
8.44,-0.074736193364215,-0.09815827715968108,-0.024256899326168254,-0.07082180031795347,0.008363074163378066,0.25994393948264305
8.45,-0.07745000245896816,-0.09808898938038035,-0.025608861862741663,-0.07218405069072092,0.008363294332798577,0.2623914482496492
8.46,-0.08015233309370795,-0.09802040206234228,-0.026978985524796203,-0.07353130986202801,0.008363491465265863,0.26368573215667657
8.47,-0.08284357432831302,-0.09795249146358628,-0.028368671319507318,-0.07489173186231697,0.008363952140609313,0.2650482885486777
8.48,-0.08552413640601564,-0.09788523254943947,-0.029747530377529818,-0.07624741272289598,0.008364286699537723,0.26382268313537294
8.49,-0.08819445098943202,-0.09781859897813289,-0.0311299390039074,-0.07760344148833596,0.008364657766108997,0.2637777564105631
8.5,-0.09085497139659593,-0.09775256308639796,-0.03248041894944783,-0.07889817216653669,0.00836501801569522,0.2605113487148092
8.51,-0.09350617283699114,-0.0976870958750628,-0.03375300151022549,-0.08004866951365316,0.008365105799511524,0.25334735382835927
8.52,-0.09614855264758382,-0.09762216699464861,-0.034989220692836005,-0.08109528389979447,0.008365060065236449,0.24988711868809133
8.53,-0.09878263052885428,-0.09755774473096593,-0.03615509905578967,-0.082013562128286,0.008364613431465842,0.24345830669362523
8.540000000000001,-0.10140894878083262,-0.09749379599071106,-0.037259913577758035,-0.08282221841845953,0.00836381455197724,0.2378616857414556
8.55,-0.10402807253912649,-0.09743028628706252,-0.03830021829070922,-0.0835261437784537,0.008362655748998577,0.231980937840498
8.56,-0.10664059001095882,-0.09736717972527714,-0.039291237524770456,-0.08414305118132674,0.008361533212820016,0.252673848297541
8.57,-0.10924711271119658,-0.09730443898828667,-0.04028694324853297,-0.08468336916748725,0.008360599005080196,0.27155958319535767
8.58,-0.11184827569838551,-0.09724202532229395,-0.04129287478240605,-0.08513151276145421,0.00835963244973797,0.26368216268911615
8.59,-0.11444473781078213,-0.09717989852236941,-0.04233511426212664,-0.08551390705850266,0.00835874455027854,0.2579653705670426
8.6,-0.11703718190238566,-0.09711801691804728,-0.04339254834415789,-0.08583026182126545,0.008357838580592856,0.25230538816280457
8.61,-0.11962631507897181,-0.09705633735892207,-0.044453738748155794,-0.0860954497031524,0.00835686257976412,0.2478911881667517
8.620000000000001,-0.12221286893412453,-0.0969948152002448,-0.04551597946050044,-0.0863360434326931,0.008355961395785537,0.24563035710027936
8.63,-0.12479759978526839,-0.0969334042885195,-0.04655118160607692,-0.08653236052707128,0.008355305671322123,0.24174310787155318
8.64,-0.12738128890970257,-0.09687205694709944,-0.04755001031520244,-0.08666652076632074,0.008354401589191892,0.23669345293966526
