t,sim_time,theta_ref,s_ref,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
3.25,30.144,0.01782006109,-0.07732400076,0.01636190478,-0.07727537671,-0.01937429047,-0.000436363575,0.03481835647,0.01628204329,0.0007731889915,0.0006713801435,-0.6915388703,-0.4955767989,-0.3457694352,-0.2477883995,1,0.02444527341,0.008848391307,0.008451622947,0.5567906072,0.107479,0.006129518715,0.000500107663,9.804101323e-05,0.002257781331,0.002120050157,ok,4,1,1.414658729,1.589673426,-1.404761927,1.574746524,0.06023263648,0.02379872727,0.1543802847,-1.373173396,1.6074942,1.28264696,1.503495509,-0.02776697412,0.05153842577,-0.5534439139,1.415264555,1.5943282,-1.409096707,1.574348786,0.06479177154,0.02382315294,0.1488123786,-1.372032261,1.604730098,1.279283622,1.503375159,-0.02444812284,0.05194602254,-0.5571387995
3.26,30.154,0.01776265958,-0.07733261099,0.01699785204,-0.07726908962,0.1280597194,-0.000514889316,0.03423507885,0.01586737089,0.0004035126324,0.0003681818455,0.1910968721,0.1889288574,0.1910968721,0.1889288574,0,0.03710153193,0.01870130375,0.008422213639,0.3174453542,0.063084,0.004634103175,0.0001977928884,0.0001027281086,0.001052800368,0.001179033863,ok,4,1,1.414749474,1.590190564,-1.404824732,1.574741859,0.06082828529,0.02378069596,0.1534464818,-1.373011509,1.60729765,1.282349989,1.503473669,-0.02729223555,0.05164382784,-0.5538867238,1.414158306,1.587878158,-1.401650279,1.57433365,0.05850406003,0.0233369777,0.1562720696,-1.373454304,1.609613544,1.285421358,1.503319523,-0.02958401914,0.05214690723,-0.5513197019
3.27,30.164,0.01770455683,-0.0773413264,0.0200963072,-0.07730151228,0.05918059485,-0.0003734318881,0.03443055804,0.01610085252,0.0008847118813,0.0007350717273,0.09142302722,-0.09370443225,0.09142302722,-0.09370443225,0,0.03580190344,0.01469528604,0.008427017441,0.1744035971,0.1671,0.002924245072,0.0003867587297,0.0002408633496,0.002667389911,0.002339701903,ok,4,1,1.41488751,1.590393195,-1.403643635,1.574128527,0.06067194401,0.02353995016,0.1533478245,-1.372926137,1.607276191,1.2831804,1.503923601,-0.02759439649,0.05190260035,-0.5538959256,1.414312426,1.588973303,-1.40293865,1.57431833,0.05962889488,0.02339104112,0.1549585028,-1.372497691,1.60646708,1.281436364,1.503263218,-0.02617686556,0.05208304419,-0.5551329483
3.28,30.174,0.01764575513,-0.07735014666,0.0183905746,-0.07728937875,-0.1110888463,-0.0009510296362,0.03458035027,0.01595290058,0.0001703826905,0.0001009173685,0.6674396396,-0.154289037,0.3337198198,-0.07714451849,1,0.04459194487,0.01363856503,0.008412680326,0.4948303115,0.161421,0.00145031257,0.0001663139937,0.0001021899303,0.0005160533028,0.0003809581684,ok,4,1,1.414747808,1.590327702,-1.403975661,1.574238417,0.06049537031,0.02355739314,0.153782337,-1.372870789,1.607132183,1.282535706,1.503846841,-0.02762717813,0.05187025933,-0.5537859193,1.413721136,1.585697085,-1.399162049,1.574302829,0.05645634064,0.02314524703,0.1587306401,-1.372499983,1.606573604,1.281549633,1.503206245,-0.02622824137,0.05213102214,-0.5550461841
3.29,30.184,0.01758625681,-0.07735907141,0.0184477975,-0.07729300449,-0.02336817873,-0.001086637723,0.03515578942,0.01582344212,0.0002134094252,0.0001164331712,-0.5035653114,0.2174280733,-0.2517826557,0.1087140366,1,0.02760230975,0.01908486322,0.00844381711,0.3928846329,0.132897,0.004405651842,0.000125564763,7.243425392e-05,0.0006523514843,0.0003103714598,ok,4,1,1.414616517,1.589714848,-1.403402918,1.574309177,0.06008841669,0.02352222432,0.1543249882,-1.372822569,1.607143597,1.282367767,1.503668343,-0.02747344703,0.05184871236,-0.5539134691,1.414879665,1.592732365,-1.407331764,1.574287147,0.06342146307,0.02361315054,0.1505064912,-1.373099338,1.608706322,1.284215827,1.503148607,-0.02843365588,0.05224861021,-0.5525303917
3.3,30.194,0.0175260642,-0.0773681003,0.01735963288,-0.07733605015,-0.05249261229,-0.0007176281421,0.0347809007,0.01602843219,0.000324316446,0.000241346309,-0.6997893453,-0.1966201514,-0.3498946726,-0.0983100757,1,0.02428406052,0.01307912992,0.00845113602,0.5583271231,0.095644,0.00372197151,0.0003397537287,9.409435991e-05,0.001044819372,0.0006883984783,ok,4,1,1.414572329,1.589777172,-1.404511057,1.574422037,0.06027319009,0.02357733304,0.1542284627,-1.37301527,1.607299182,1.28276586,1.503452083,-0.02743632684,0.05185789836,-0.5538697664,1.415103061,1.594299216,-1.409164497,1.574271286,0.065009935,0.02370865454,0.1486451915,-1.372400414,1.606436858,1.281334685,1.503090307,-0.02595684323,0.05221659298,-0.5552935028
3.31,30.204,0.0174651797,-0.07737723297,0.01656942461,-0.07732098294,0.04101828864,0.000444641817,0.03424033092,0.01588450424,0.000500624425,0.0004601024046,-0.05401420221,0.1309848577,-0.05401420221,0.1309848577,0,0.03343011789,0.0178492771,0.008435390274,0.222846067,0.116733,0.004821418136,0.0002576936122,6.055515051e-05,0.001400998974,0.001463820584,ok,4,1,1.414552483,1.590135295,-1.4049354,1.574605725,0.06083507704,0.02364485518,0.1534666096,-1.372956028,1.607306365,1.282408372,1.503289833,-0.02723742606,0.05188116052,-0.5538823778,1.414513846,1.590919975,-1.405275516,1.57425511,0.06174235037,0.02343481073,0.1525301661,-1.373147681,1.609074515,1.284636833,1.503031329,-0.02869781394,0.05235218167,-0.5521728504
3.32,30.214,0.0174036057,-0.07738646907,0.01840586919,-0.07733248469,0.05656640376,-3.333976803e-05,0.03408534956,0.01607102055,0.0003126837309,0.0002264729309,-0.03876439482,-0.04103502631,-0.03876439482,-0.04103502631,0,0.03350388364,0.01545549516,0.008434935854,0.0835151453,0.160388,0.001722922073,0.000173180532,8.41508746e-05,0.0009898797303,0.0007054879072,ok,4,1,1.414685228,1.590476483,-1.404360007,1.574316531,0.06104278747,0.02353159434,0.1530427762,-1.372864742,1.607457239,1.282913911,1.503443965,-0.02738508204,0.05202249491,-0.5538331231,1.414465993,1.590832523,-1.405195159,1.574238722,0.06170779858,0.02340492503,0.1525892942,-1.372566362,1.607206978,1.282261385,1.50297169,-0.02664688147,0.05233497241,-0.5544545183
3.33,30.224,0.01734134463,-0.07739580823,0.01813759456,-0.07732235158,-0.008608501114,-0.001090848508,0.03398143227,0.01600050973,0.0001758974075,0.0001272417527,0.4215349555,-0.2859435081,0.4215349555,-0.2859435081,0,0.0403044566,0.01171135711,0.00840927183,0.6301105073,0.082519,0.0007321811931,0.0001573435671,5.560821043e-05,0.0005526497033,0.0003812482331,ok,4,1,1.41471208,1.59068732,-1.404525773,1.574285048,0.0611347875,0.02351854643,0.1530765868,-1.372759841,1.607434323,1.282678434,1.5034458,-0.02737906267,0.05205071864,-0.5538057127,1.413430253,1.58496143,-1.398412196,1.574222154,0.05598536356,0.02297885361,0.1593776919,-1.371656139,1.604275323,1.278536443,1.502911394,-0.02345878125,0.05229610403,-0.5580177529
3.34,30.234,0.01727839895,-0.07740525009,0.01853608802,-0.07730629005,0.01095431814,-0.002545749919,0.03466532008,0.01551027405,0.0004036321842,0.0002968403449,0.3001091182,-0.1436389834,0.3001091182,-0.1436389834,0,0.03916695685,0.0133556893,0.008413173902,0.4565170608,0.106793,0.00571802863,0.0003170325292,0.0001960234492,0.001280357212,0.0007773504346,ok,4,1,1.414625104,1.590121192,-1.403547892,1.574264479,0.06071777537,0.02345313347,0.1536596633,-1.372518531,1.607147499,1.282013142,1.503410534,-0.02706480789,0.05204684402,-0.5541902994,1.413563179,1.585913928,-1.399538694,1.574205406,0.05697542296,0.02301570503,0.1582248339,-1.372024985,1.605603496,1.280192384,1.502850444,-0.02480775561,0.05238054344,-0.5564655204
3.35,30.244,0.01721477114,-0.07741479426,0.01821525788,-0.07735016813,-0.05844746514,-0.003207489832,0.03518870421,0.01525723789,0.000215122409,0.0001641596838,-0.4336904883,0.3566656709,-0.4336904883,0.3566656709,0,0.02868334688,0.02060722296,0.008453681468,0.6695545296,0.123272,0.003904692017,5.153160552e-05,8.187185514e-06,0.0005856041277,0.0004913072686,ok,4,1,1.414484509,1.589581164,-1.403443386,1.574230826,0.06018916221,0.02339943503,0.154417148,-1.372550953,1.606892654,1.282013834,1.503307199,-0.02675152128,0.05205743845,-0.5546168613,1.415034834,1.5949092,-1.409976042,1.574188479,0.06586949272,0.02363607353,0.1477216027,-1.373699209,1.611372558,1.28744386,1.502788844,-0.03087811768,0.05261867456,-0.5495900402
3.36,30.254,0.01715046373,-0.07742444037,0.01717646372,-0.07742753002,-0.1018416559,0.001058440225,0.03451966321,0.01585521772,0.0004163979933,0.0003189776107,-0.4875899851,-0.1861917824,-0.2437949926,-0.09309589118,1,0.02720581343,0.01306234099,0.008444660397,0.4164459983,0.170457,0.00632955479,0.0005294338868,0.0003631560969,0.001384237703,0.0007798888262,ok,4,1,1.414404499,1.589818381,-1.405022494,1.574268309,0.06051781299,0.02344344643,0.1540511575,-1.372948321,1.607186816,1.283049553,1.503155062,-0.02697209301,0.05215798014,-0.5542749035,1.414689979,1.59300721,-1.407798076,1.574171375,0.06405571655,0.02346729502,0.1498866975,-1.372241181,1.606533634,1.281322003,1.502726594,-0.02566413782,0.05250294243,-0.5554362606
3.37,30.264,0.01708547924,-0.07743418804,0.01651948702,-0.07736737315,0.05191217621,0.002656849516,0.03414677319,0.01572373893,0.0003543090165,0.0003886826466,-0.5335392952,-0.006574106403,-0.2667696476,-0.003287053201,1,0.02614368376,0.01562512734,0.008447382911,0.4025618246,0.170326,0.003292306249,0.0001447843628,0.0001040534103,0.0009044465987,0.001280855547,ok,4,1,1.414374679,1.590094865,-1.404794718,1.574470608,0.06111503093,0.02349584773,0.1531790038,-1.372737734,1.607274571,1.282275658,1.503040868,-0.02695296356,0.05218632694,-0.5539822918,1.414751631,1.593599839,-1.408505614,1.574154092,0.06469198228,0.02348744033,0.1491533855,-1.372501514,1.607525688,1.282549447,1.502663699,-0.02665097739,0.05258499331,-0.5542913266
3.38,30.274,0.01701982024,-0.07744403689,0.01722611703,-0.0773674708,0.04641065522,-0.0006618316121,0.03365568244,0.01571601993,9.064148272e-05,0.0001121886917,0.8144424558,0.1299191266,0.4072212279,0.06495956331,1,0.04587231927,0.01766480683,0.00841034449,0.6150808851,0.225311,0.003565124645,7.893361851e-05,0.0001169579981,0.0002751275216,0.0003613766158,ok,4,1,1.414498135,1.590699285,-1.404940489,1.574351956,0.06156185638,0.02345258278,0.1526097286,-1.372640912,1.60745536,1.282348844,1.502995106,-0.02689121063,0.05222119231,-0.5540927412,1.413317489,1.585300345,-1.398914299,1.574136635,0.0565861151,0.02287513257,0.1587605375,-1.372714631,1.608359994,1.28357772,1.502600159,-0.02746925542,0.05266247575,-0.5533361217
3.39,30.284,0.01695348932,-0.07745398653,0.01914268092,-0.07737337011,0.02614736062,-0.00219368842,0.03423471631,0.01579523614,0.0007883113828,0.0005740547515,0.3637637794,0.09411066771,0.3637637794,0.09411066771,0,0.039691173,0.01720689616,0.008410426912,0.567230459,0.058683,0.005760934967,0.0004755397208,4.261525143e-05,0.002427753557,0.001701076138,ok,4,1,1.414521511,1.590413437,-1.403661893,1.574002797,0.06119846788,0.0232796303,0.1529996025,-1.37253164,1.607376675,1.282692795,1.503228106,-0.02712331282,0.05235764533,-0.5541171371,1.413288438,1.585337064,-1.398979355,1.574119,0.05667736062,0.02285161943,0.1586719071,-1.372810931,1.608799106,1.284107656,1.502535978,-0.02786653175,0.05272707591,-0.5528552273
3.4,30.294,0.01688648911,-0.07746403656,0.01838299881,-0.07740118234,-0.12447132,-0.002301063955,0.03485272322,0.01594616781,0.0004170555867,0.0002743011787,-0.4000153244,0.1854903102,-0.4000153244,0.1854903102,0,0.02885249335,0.01872852246,0.008452047012,0.624710562,0.308846,0.004752184672,0.000194717963,7.048618606e-05,0.00121363197,0.0008271754816,ok,4,1,1.414348229,1.589840492,-1.403524345,1.573971176,0.06061346978,0.02324330434,0.1539197224,-1.372598628,1.607391613,1.282806268,1.503191908,-0.02729735062,0.0523661817,-0.5539692919,1.414813459,1.594635715,-1.40977145,1.574101188,0.06587573417,0.02349023363,0.1478126969,-1.373141432,1.610034152,1.285640843,1.502471158,-0.02910970156,0.05281889857,-0.5514204248
3.41,30.304,0.01681882225,-0.07747418659,0.01592229687,-0.07744152259,-0.1270505284,-0.0002632650447,0.03440125299,0.01628908838,0.0006794165662,0.0005325247083,-0.5493341088,-0.276699692,-0.2746670544,-0.138349846,1,0.02616124136,0.012138593,0.008446068695,0.4662891435,0.167833,0.006076216567,0.0005200575665,8.690400094e-05,0.002171212129,0.001564891382,ok,4,1,1.414182077,1.589859855,-1.405154828,1.574320732,0.06081451777,0.02337857788,0.1538889135,-1.372889416,1.607758163,1.283090433,1.502782442,-0.02728880702,0.05231594682,-0.5536815204,1.414572006,1.593378896,-1.408340668,1.574083204,0.06469790806,0.02336891227,0.1492260221,-1.372062183,1.606491785,1.281149884,1.502405702,-0.02527025171,0.05275220906,-0.5557149805
3.42,30.314,0.0167504914,-0.07748443622,0.01558669406,-0.07740790275,0.1035238368,0.0005859744389,0.03398159287,0.0161012044,0.0005951613621,0.000595582879,0.127821818,0.1600562632,0.127821818,0.1600562632,0,0.03589892014,0.01850204835,0.008423989188,0.2835406635,0.136059,0.003798246225,0.0002598909553,0.0001614522685,0.001640933724,0.001963504122,ok,4,1,1.414181091,1.590046991,-1.40510962,1.574560668,0.06143213335,0.02341843983,0.1530242683,-1.372736323,1.60781007,1.28260915,1.502548215,-0.02706911005,0.05233483915,-0.5536684171,1.413724265,1.58851816,-1.402735684,1.574065047,0.05997639485,0.02299024178,0.1548299077,-1.373038933,1.609916723,1.285444557,1.502339612,-0.028841858,0.05291691583,-0.5516547241
3.43,30.324,0.01668149927,-0.07749478504,0.01837002506,-0.07742313041,0.09236689371,-5.904725034e-06,0.03410850401,0.01631505765,0.0006022707819,0.000422803299,0.6755661368,0.005735713989,0.3377830684,0.002867856994,1,0.04424199606,0.01640109336,0.008411539626,0.5279487028,0.16132,0.002139625845,0.0003060260154,8.65665346e-05,0.001907327342,0.001254585397,ok,4,1,1.414352212,1.590201791,-1.403999486,1.574077657,0.06142537153,0.02322820083,0.1528112871,-1.372598122,1.6079338,1.283304931,1.502834943,-0.02728030138,0.0525182785,-0.5536585937,1.413202082,1.585674641,-1.399463106,1.574046545,0.05723572437,0.02276755731,0.1580907742,-1.37251373,1.60825117,1.283319988,1.5022727,-0.02699776843,0.05291300453,-0.5536992243
3.44,30.334,0.01661184859,-0.07750523264,0.01844519031,-0.07742063376,-0.06728348935,-0.002288992777,0.03462342799,0.01630740059,0.0006147028812,0.0003826940088,0.5362628102,0.1866028458,0.2681314051,0.09330142289,1,0.04266737014,0.01910644328,0.008413244241,0.4120426424,0.157708,0.004667725749,0.0003340072667,4.736337547e-05,0.001953757917,0.001104770214,ok,4,1,1.414286008,1.589860364,-1.40344777,1.573911619,0.06103874129,0.02315812677,0.1534230484,-1.372502045,1.607819746,1.283151032,1.502958275,-0.02746917013,0.05256813371,-0.5535666957,1.413239823,1.586103281,-1.399984075,1.574027698,0.05771583084,0.02276850786,0.1575434748,-1.372802775,1.609350467,1.284681278,1.502204967,-0.02809390375,0.05300234195,-0.5524289999
3.45,30.344,0.01654154209,-0.07751577861,0.01758503077,-0.07745265948,-0.09119176875,-0.001997456545,0.03510688187,0.01647245505,0.0002342963812,0.0001017151134,0.06505745649,-0.2171431929,0.06505745649,-0.2171431929,0,0.03608274372,0.01321530716,0.008422721799,0.3245583272,0.23595,0.003463443301,4.527155604e-05,3.421950805e-05,0.000716668951,0.0002690373578,ok,4,1,1.414082842,1.589333732,-1.403447519,1.573999293,0.06057233084,0.02315342204,0.1541410929,-1.372624852,1.607961454,1.283330896,1.502772065,-0.02751865321,0.05255883639,-0.5534582667,1.413571832,1.588280235,-1.402530641,1.574008676,0.05991626512,0.02289351401,0.1549624579,-1.371723518,1.60582994,1.280213139,1.502136603,-0.02427306994,0.05294421543,-0.5567009943
3.46,30.354,0.01647058255,-0.07752642254,0.01596146524,-0.07743805576,-0.02588016003,-0.0009936371082,0.03529743585,0.01614691524,0.0003935626845,0.0004387906042,-0.4328409135,0.1402332634,-0.4328409135,0.1402332634,0,0.02880482215,0.01825041419,0.008451046859,0.6714865813,0.112533,0.003044076175,0.0002005962402,0.0001681739961,0.001029801845,0.001474290275,ok,4,1,1.41390576,1.5889366,-1.403663752,1.574281129,0.06046329591,0.02322109424,0.1543791116,-1.372598397,1.607889784,1.282699093,1.502470408,-0.02712403865,0.05251387608,-0.5536569182,1.414570082,1.594516652,-1.409774983,1.573989475,0.06610678584,0.02332386171,0.1476642458,-1.372877764,1.609844855,1.28525445,1.502067614,-0.02847144284,0.05312534558,-0.5519332966
3.47,30.364,0.01639897279,-0.07753716401,0.01574833446,-0.07749173232,-0.01108099461,-0.0007298276489,0.03461973063,0.01638467626,0.0005364623341,0.0003631067737,-0.5939236283,-0.2744422257,-0.2969618142,-0.1372211128,1,0.02571087621,0.01226804288,0.008445347187,0.4781977911,0.115908,0.006125428081,0.0004055308708,0.0001298792158,0.00164100164,0.001034825996,ok,4,1,1.413920234,1.589455033,-1.404698895,1.574290154,0.06080720238,0.02322845249,0.1537896739,-1.372812679,1.608196062,1.283412587,1.502325703,-0.02695107173,0.05263292419,-0.5537635209,1.41433587,1.593317689,-1.40841222,1.573970108,0.06498867035,0.02320549115,0.149007696,-1.371935881,1.606772525,1.281353797,1.501997999,-0.0251277566,0.05307799875,-0.5556667245
3.48,30.374,0.01632671562,-0.07754800259,0.01587817889,-0.07746911531,0.08402561665,0.0001257197076,0.03409840144,0.01616462873,0.0003523643429,0.0002750500652,-0.2745870948,-0.2176087052,-0.2745870948,-0.2176087052,0,0.02997959502,0.01290049815,0.008445892734,0.4145632295,0.253433,0.003942126546,8.221412993e-05,4.563557719e-05,0.0009637544643,0.0008275351515,ok,4,1,1.413979957,1.589979656,-1.404711553,1.574286108,0.0613894901,0.02320959585,0.1529498225,-1.372630645,1.608100195,1.283012024,1.502357581,-0.02679733741,0.05274304292,-0.553833618,1.414318551,1.593450022,-1.408589793,1.573950565,0.0651790779,0.02318835572,0.1488041902,-1.371570336,1.605679631,1.27994554,1.501927764,-0.02388690006,0.05310323498,-0.557029405
3.49,30.384,0.01625381389,-0.07755893784,0.01636227802,-0.07746749978,0.05792154124,-0.001466719498,0.03358634699,0.01578102599,0.0001558511407,0.0001175748719,0.4362544417,0.09546455741,0.4362544417,0.09546455741,0,0.04013016362,0.01721299435,0.008407009067,0.655040222,0.1573,0.003635405692,8.629284983e-05,0.0001202802861,0.0004420607166,0.0003157456747,ok,4,1,1.414090598,1.590546659,-1.404954387,1.574178533,0.06188830378,0.02317324927,0.1523894623,-1.372411311,1.607910239,1.282594095,1.502353005,-0.02649422253,0.05278402068,-0.5541971533,1.412801278,1.584692032,-1.398466955,1.573930856,0.05662269428,0.0225388079,0.1589398645,-1.37255662,1.609122538,1.284266357,1.501856911,-0.02747550058,0.05326471296,-0.5529483076
3.5,30.394,0.01618027049,-0.07756996935,0.01892076818,-0.07749762569,0.01517036826,-0.001916219442,0.03419882739,0.01587774131,0.0009566547293,0.0007778766267,0.6354843378,0.008171264082,0.3177421689,0.004085632041,1,0.04373109246,0.01600031028,0.008410960116,0.4961232757,0.206881,0.00614487942,0.0004943883056,0.0001555040495,0.002855077308,0.002445818506,ok,4,1,1.414114036,1.590211696,-1.40358735,1.573705916,0.06146948216,0.02295303155,0.1527949851,-1.372317084,1.607763381,1.283145924,1.502636601,-0.02674144972,0.05295585618,-0.5542809856,1.41293224,1.585664815,-1.399620842,1.573910971,0.05764231752,0.0225737803,0.1577562178,-1.372232856,1.608148028,1.283010986,1.501785441,-0.02636161916,0.05328785718,-0.5541672952
3.51,30.404,0.01610608832,-0.07758109668,0.01735630309,-0.07751199954,-0.1500745997,-0.001820734452,0.0347593612,0.0158846102,0.0002832180769,0.0001854825579,-0.3111769259,0.4327251613,-0.3111769259,0.4327251613,0,0.03009170731,0.02237548762,0.008444815991,0.6571960384,0.212926,0.004071064429,0.0001613805472,8.675219446e-05,0.0007901678517,0.0005838186833,ok,4,1,1.413898918,1.589672275,-1.403640823,1.573793779,0.06094344994,0.02295013828,0.1536851534,-1.372353445,1.607677564,1.282877379,1.502506792,-0.02683528498,0.05292764514,-0.5541424988,1.414170263,1.593269236,-1.408455346,1.57389091,0.06518575623,0.02309144788,0.1488622557,-1.373696357,1.613277268,1.289449339,1.501713362,-0.03173709808,0.05352290312,-0.548071608
3.52,30.414,0.0160312703,-0.07759231938,0.01605773226,-0.07757370538,-0.1062716116,0.0008079438843,0.03430794018,0.01664176081,0.0003987919392,0.0003061728168,-0.4847144485,-0.4372451901,-0.2423572242,-0.2186225951,1,0.02703722345,0.01008308296,0.008442262373,0.4118416691,0.196144,0.005580905604,0.0004696597131,0.0002540519253,0.0013315017,0.0007432293855,ok,4,1,1.413778325,1.589649012,-1.405053978,1.57397912,0.06116507807,0.02302317182,0.1535433868,-1.372739396,1.608275047,1.283868433,1.502174333,-0.02717049361,0.05295200538,-0.5535778027,1.41404369,1.592740483,-1.4078689,1.573870687,0.06472857789,0.02302285178,0.1494249701,-1.371572555,1.606179437,1.280471212,1.501640665,-0.02410900878,0.05334092088,-0.5566321597
3.53,30.424,0.01595581939,-0.07760363702,0.01461240029,-0.07751060493,0.05362272595,0.0008318566531,0.03396653122,0.01634288029,0.0006656727075,0.0007424751037,-0.09521638602,-0.1042911038,-0.09521638602,-0.1042911038,0,0.03253828543,0.01477851374,0.008434572508,0.1879766629,0.200927,0.003335454831,0.0002171168424,0.00026898828,0.0017731522,0.00248030653,ok,4,1,1.413721179,1.58976689,-1.404994991,1.57437171,0.0617913192,0.02310938581,0.1527604249,-1.372488505,1.608289876,1.282817448,1.50186327,-0.02697684939,0.05289424055,-0.5534198107,1.413735291,1.59110537,-1.406002263,1.573850298,0.06318421915,0.02287020756,0.1512726811,-1.371880535,1.607332227,1.281901708,1.501567366,-0.02525810976,0.0534302879,-0.5552995773
3.54,30.434,0.01587973858,-0.07761504914,0.01620610993,-0.0775232721,0.09189699053,-0.001922121786,0.03375993696,0.01614521294,0.0001549933066,0.0001807611492,0.3915449679,0.1850735098,0.3915449679,0.1850735098,0,0.03963311148,0.01892131558,0.008407790469,0.60333798,0.227292,0.001532607142,0.0001500051235,0.0001659322739,0.0005842917474,0.0005929817722,ok,4,1,1.413854228,1.590068764,-1.40455463,1.574131208,0.06210309407,0.02299960907,0.1523167916,-1.372312787,1.608223215,1.282911744,1.501880032,-0.02676345665,0.05295602937,-0.5537669702,1.412651147,1.584976817,-1.398923536,1.573829737,0.05721366713,0.02241321419,0.1583501714,-1.372817721,1.61064406,1.286052714,1.501493465,-0.02870160621,0.05359683257,-0.5513807778
3.55,30.444,0.01580303085,-0.0776265553,0.01839228897,-0.07755485121,0.003926684051,-0.002050054181,0.0343145935,0.01639492596,0.0009363613048,0.0006432414769,0.4370117188,0.2232012302,0.4370117188,0.2232012302,0,0.04086976928,0.01974294441,0.008403198633,0.6765031613,0.213707,0.005547201473,0.0004315540658,0.0001684249185,0.002875133235,0.001903490227,ok,4,1,1.413883937,1.589816814,-1.403478334,1.573635242,0.06164560236,0.02279298693,0.1528029699,-1.372304926,1.608165892,1.283670571,1.50221257,-0.02708916712,0.0531713703,-0.5537400679,1.412419104,1.583885688,-1.39768275,1.573809009,0.05620172323,0.02231242566,0.1595680015,-1.372980982,1.611328775,1.286889393,1.501418961,-0.02934961395,0.05367709093,-0.550612421
3.56,30.454,0.01572569924,-0.07763815504,0.01764345242,-0.07757658829,-0.1476234117,-0.001503853251,0.03505843673,0.01675976652,0.0005745798266,0.000361694078,0.5412641168,-0.01137958746,0.2706320584,-0.005689793732,1,0.04317739848,0.01658907271,0.008409211792,0.3993600332,0.159346,0.005764706003,0.0002130975747,0.0001418718351,0.00172106392,0.001073141799,ok,4,1,1.413673718,1.589185674,-1.403139956,1.573585517,0.06094608655,0.02276057158,0.1538032955,-1.372401413,1.608377925,1.283927096,1.502234941,-0.02744900917,0.0532328205,-0.5533392169,1.412636059,1.585360707,-1.399421055,1.573788115,0.0577198808,0.02237899574,0.1577968959,-1.372238083,1.608936756,1.283843905,1.501343854,-0.02672363588,0.05365670368,-0.5535336105
3.57,30.464,0.01564774681,-0.07764984791,0.01574684999,-0.07756856482,-0.07053139927,0.0001310242686,0.03559793565,0.01680083974,0.0001913412005,0.0002957835457,-0.4601311982,0.1829116195,-0.2300655991,0.09145580977,1,0.02869596768,0.01954451404,0.008435248975,0.370250414,0.116487,0.003761421206,0.0001303236257,0.0001223297875,0.0005354788284,0.001023689441,ok,4,1,1.413406477,1.588505023,-1.403182476,1.573930159,0.06049416593,0.02281900238,0.15450824,-1.372448271,1.608636118,1.283581919,1.501862621,-0.02735696189,0.05315927694,-0.5531562476,1.413606179,1.591324637,-1.406360251,1.573767054,0.06365674221,0.02276988759,0.1508057359,-1.372558454,1.610157207,1.285356118,1.501268156,-0.02794033109,0.05375547618,-0.5521237241
3.58,30.474,0.01556917663,-0.07766163343,0.01471354072,-0.07759380316,-0.006485336442,-0.0004993195772,0.03530388482,0.01699499811,0.0006133488877,0.0004960755166,-0.6719460487,-0.3880394399,-0.3359730244,-0.19401972,1,0.02522469409,0.01117440651,0.008442603332,0.5393708584,0.087364,0.003491480867,0.0004177357672,4.383754812e-05,0.001833143472,0.001551519375,ok,4,1,1.413345694,1.588540237,-1.403950322,1.57413096,0.06064877599,0.02287066931,0.1542972167,-1.372610653,1.609009974,1.283930199,1.501541254,-0.02718096658,0.0531855902,-0.5531457937,1.413823669,1.592915641,-1.408227836,1.573745824,0.06528650883,0.02286228393,0.1489035081,-1.371575845,1.606960558,1.281293185,1.50119186,-0.02445613532,0.05371215507,-0.5560113385
3.59,30.484,0.01548999181,-0.07767351116,0.01428620019,-0.07758140161,0.08865060596,-0.0009179455105,0.03476309833,0.01670329516,0.0006734297115,0.0005734625276,0.07517514378,0.04883075133,0.07517514378,0.04883075133,0,0.03589072549,0.01743575643,0.008420598964,0.1632379499,0.11322,0.004630305617,0.0002459150467,0.0001478338823,0.001929937852,0.001824318558,ok,4,1,1.413378252,1.589019684,-1.40424526,1.574264267,0.06118348029,0.02287492056,0.1535338138,-1.372477611,1.608942119,1.283531722,1.501402142,-0.0268220176,0.05326364056,-0.553371519,1.412967925,1.588045102,-1.40261288,1.573724443,0.06055941539,0.02247581288,0.1545113107,-1.37232919,1.609646047,1.284655043,1.501114982,-0.02723104787,0.05385754085,-0.5528448359
